id,timestamp,creator_id,ticket_id,send_email,payload
10560,2023-03-31 18:12:27.451573+00,513,3370,f,"{""Tickets"": {""SetTagIds"": [18]}}"
10561,2023-03-31 18:12:48.446633+00,513,3370,f,"{""Tickets"": {""InternalNote"": ""interested in a full station at 417""}}"
10562,2023-03-31 19:11:00.622226+00,513,3370,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: toured. they are interested in a half or full station at 417""}}"
10563,2023-03-31 23:26:28.891465+00,513,3375,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Full station""}}"
10564,2023-03-31 23:26:52.11207+00,513,3375,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10565,2023-04-01 00:27:12.572704+00,513,3373,f,"{""Tickets"": {""SetTagIds"": [4], ""UnsetTagIds"": [13]}}"
10566,2023-04-02 03:47:07.02859+00,,3376,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [40, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10567,2023-04-03 19:50:55.235623+00,513,3369,f,"{""Tickets"": {""SetTagIds"": [42], ""UnsetTagIds"": [3]}}"
10568,2023-04-03 19:51:52.22298+00,513,3369,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Tour went well. They are just starting, interested in a light package at 401. Making Mexican soup and chorizo. ""}}"
10569,2023-04-03 19:52:21.585019+00,513,3369,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [42]}}"
10570,2023-04-04 00:46:34.703151+00,513,3376,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Interest. Note, making Mexican food. Do not want too many competing products in the same facility. ""}}"
10571,2023-04-04 00:46:44.026854+00,513,3376,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10572,2023-04-04 00:46:44.230797+00,513,3376,f,"{""Tickets"": {""UnsetTagIds"": [16]}}"
10573,2023-04-04 00:46:45.732591+00,513,3376,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10574,2023-04-04 00:47:00.198666+00,513,3376,f,"{""Tickets"": {""SetTagIds"": [32]}}"
10575,2023-04-04 00:47:01.322823+00,513,3376,f,"{""Tickets"": {""SetTagIds"": [31]}}"
10576,2023-04-04 03:10:11.803805+00,,3377,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1, 14], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10577,2023-04-04 03:11:11.452295+00,,3378,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1, 16], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10578,2023-04-04 17:24:17.207642+00,,3379,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [10, 1, 47], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10579,2023-04-04 17:43:37.745037+00,513,3376,f,"{""Tickets"": {""SetTagIds"": [44]}}"
10580,2023-04-04 17:43:51.901097+00,513,3377,f,"{""Tickets"": {""SetTagIds"": [22]}}"
10581,2023-04-04 17:44:06.719411+00,513,3379,f,"{""Tickets"": {""SetTagIds"": [21]}}"
10582,2023-04-04 17:44:12.48446+00,513,3379,f,"{""Tickets"": {""SetTagIds"": [14]}}"
10583,2023-04-04 17:44:14.232009+00,513,3379,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10584,2023-04-04 21:06:09.281215+00,513,3376,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10585,2023-04-04 21:14:31.503497+00,513,3377,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Interest""}}"
10586,2023-04-04 21:14:57.599056+00,513,3377,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10587,2023-04-04 21:17:59.027201+00,513,3378,f,"{""Tickets"": {""SetTagIds"": [35], ""UnsetTagIds"": [1]}}"
10588,2023-04-04 21:18:23.522988+00,513,3378,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: duplicate of previous application.""}}"
10589,2023-04-05 21:11:18.063501+00,513,3379,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10590,2023-04-05 21:11:29.974978+00,513,3379,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Interest""}}"
10591,2023-04-05 21:11:35.353888+00,513,3379,f,"{""Tickets"": {""SetTagIds"": [27]}}"
10592,2023-04-05 21:11:36.545104+00,513,3379,f,"{""Tickets"": {""SetTagIds"": [24]}}"
10593,2023-04-05 21:11:37.521852+00,513,3379,f,"{""Tickets"": {""SetTagIds"": [31]}}"
10594,2023-04-05 21:11:38.314446+00,513,3379,f,"{""Tickets"": {""UnsetTagIds"": [24]}}"
10595,2023-04-05 21:11:40.496437+00,513,3379,f,"{""Tickets"": {""SetTagIds"": [30]}}"
10596,2023-04-06 22:17:19.744234+00,,3380,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1, 14, 15], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10597,2023-04-06 23:05:22.343666+00,513,3380,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10642,2023-04-18 21:39:07.669094+00,513,3389,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Interest""}}"
10598,2023-04-06 23:05:24.24565+00,513,3380,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10599,2023-04-07 01:30:42.015132+00,513,3380,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interested in HACCP""}}"
10600,2023-04-07 06:39:42.38125+00,,3381,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [8, 1, 17, 14, 15, 16, 18], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
11174,2023-06-23 18:10:51.144506+00,513,3466,f,"{""Tickets"": {""SetTagIds"": [13], ""UnsetTagIds"": [3]}}"
10601,2023-04-08 23:53:16.708914+00,,3382,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1, 14], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10602,2023-04-09 22:20:24.579621+00,,3383,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [7, 1, 16], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10603,2023-04-10 17:32:57.566208+00,,3384,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [37, 1, 14], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10769,2023-04-26 17:12:38.321001+00,513,3384,f,"{""Tickets"": {""UnsetTagIds"": [2]}}"
10604,2023-04-10 19:57:02.863011+00,,3385,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [37, 1, 14, 15, 16, 18], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10605,2023-04-11 06:30:02.795652+00,,3386,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [37, 1, 16], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10606,2023-04-11 16:31:57.583582+00,,3387,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10607,2023-04-11 18:21:10.079785+00,513,3381,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10608,2023-04-11 18:21:11.674823+00,513,3381,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10609,2023-04-11 18:25:15.314593+00,513,3382,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10610,2023-04-11 18:25:16.670428+00,513,3382,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10611,2023-04-11 18:30:25.372614+00,513,3383,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10612,2023-04-11 18:30:27.338162+00,513,3383,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10613,2023-04-11 18:30:29.215214+00,513,3383,f,"{""Tickets"": {""SetTagIds"": [44]}}"
10614,2023-04-11 18:34:53.642686+00,513,3384,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10615,2023-04-11 18:34:58.640871+00,513,3384,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10616,2023-04-11 18:39:07.79482+00,513,3385,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10617,2023-04-11 18:39:09.587392+00,513,3385,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10618,2023-04-11 18:42:19.239492+00,513,3386,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest. Note: making Indian food, do not want too many competing products""}}"
10619,2023-04-11 18:42:22.431688+00,513,3386,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10620,2023-04-11 18:49:30.528166+00,513,3387,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10621,2023-04-11 18:49:32.839197+00,513,3387,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10622,2023-04-11 20:55:34.067525+00,513,3380,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [3]}}"
10623,2023-04-11 20:55:53.97907+00,513,3380,f,"{""Tickets"": {""InternalNote"": ""Toured. They are interested in HACCP at Laurel""}}"
10624,2023-04-13 23:07:31.189126+00,,3388,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [37, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10625,2023-04-14 20:42:12.916183+00,,3389,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [37, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10626,2023-04-15 04:51:01.212193+00,,3390,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [40, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10627,2023-04-16 18:07:50.897136+00,,3391,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [37, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10628,2023-04-17 02:10:24.539906+00,,3392,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10629,2023-04-17 03:30:01.569996+00,,3393,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10630,2023-04-17 18:16:33.47343+00,495,3391,f,"{""Tickets"": {""UnsetTagIds"": [1]}}"
10631,2023-04-17 18:16:45.178573+00,495,3391,f,"{""Tickets"": {""SetTagIds"": [1], ""UnsetTagIds"": []}}"
10632,2023-04-17 18:39:19.248625+00,,3394,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [37, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10633,2023-04-18 18:43:28.729657+00,,3395,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10634,2023-04-18 21:20:44.076649+00,513,3394,f,"{""Tickets"": {""SetTagIds"": [35], ""UnsetTagIds"": [1]}}"
10635,2023-04-18 21:30:40.362475+00,513,3388,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Interest. Note: Indian food, do not want too many competing products. ""}}"
10636,2023-04-18 21:30:42.724622+00,513,3388,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10637,2023-04-18 21:30:44.430385+00,513,3388,f,"{""Tickets"": {""SetTagIds"": [21]}}"
10638,2023-04-18 21:30:56.968639+00,513,3388,f,"{""Tickets"": {""SetTagIds"": [32]}}"
10639,2023-04-18 21:30:58.373415+00,513,3388,f,"{""Tickets"": {""SetTagIds"": [27]}}"
10640,2023-04-18 21:31:00.652481+00,513,3388,f,"{""Tickets"": {""SetTagIds"": [24]}}"
10641,2023-04-18 21:32:22.826125+00,513,3388,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10644,2023-04-18 21:40:05.821219+00,513,3389,f,"{""Tickets"": {""InternalNote"": ""Making cake rolls. Offered a 10 hour station at 417""}}"
10645,2023-04-18 21:40:13.447022+00,513,3389,f,"{""Tickets"": {""SetTagIds"": [18]}}"
10646,2023-04-18 21:40:17.726028+00,513,3389,f,"{""Tickets"": {""SetTagIds"": [44]}}"
10647,2023-04-18 21:40:22.552051+00,513,3389,f,"{""Tickets"": {""SetTagIds"": [31]}}"
10648,2023-04-18 21:40:52.070367+00,513,3389,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10649,2023-04-18 21:48:23.818652+00,513,3390,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10650,2023-04-18 21:48:26.657311+00,513,3390,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10651,2023-04-18 21:48:30.292081+00,513,3390,f,"{""Tickets"": {""SetTagIds"": [18]}}"
10652,2023-04-18 21:48:31.244978+00,513,3390,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10653,2023-04-18 21:48:33.554442+00,513,3390,f,"{""Tickets"": {""SetTagIds"": [44]}}"
10654,2023-04-18 21:51:23.200104+00,513,3391,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Interest""}}"
10655,2023-04-18 21:51:26.208851+00,513,3391,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10656,2023-04-18 21:51:29.590853+00,513,3391,f,"{""Tickets"": {""SetTagIds"": [21]}}"
10657,2023-04-18 21:51:31.285286+00,513,3391,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10658,2023-04-18 21:51:32.101885+00,513,3391,f,"{""Tickets"": {""SetTagIds"": [14]}}"
10659,2023-04-18 21:51:33.935497+00,513,3391,f,"{""Tickets"": {""UnsetTagIds"": [14]}}"
10660,2023-04-18 21:51:41.212777+00,513,3391,f,"{""Tickets"": {""SetTagIds"": [32]}}"
10661,2023-04-18 21:51:42.322556+00,513,3391,f,"{""Tickets"": {""SetTagIds"": [31]}}"
10662,2023-04-18 21:56:37.187262+00,513,3393,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10663,2023-04-18 21:56:39.171176+00,513,3393,f,"{""Tickets"": {""SetTagIds"": [18]}}"
10664,2023-04-18 21:56:41.409862+00,513,3393,f,"{""Tickets"": {""SetTagIds"": [44]}}"
10665,2023-04-18 21:56:44.701807+00,513,3393,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10666,2023-04-18 22:33:50.671989+00,513,3395,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10667,2023-04-18 22:33:56.489439+00,513,3395,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest""}}"
10668,2023-04-18 22:33:58.166819+00,513,3395,f,"{""Tickets"": {""SetTagIds"": [18]}}"
10669,2023-04-18 22:36:31.479371+00,513,3395,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10670,2023-04-18 23:10:56.613173+00,513,3392,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10671,2023-04-18 23:11:02.960929+00,513,3392,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Interest""}}"
10672,2023-04-18 23:11:04.928491+00,513,3392,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10673,2023-04-19 18:14:19.179187+00,513,3389,f,"{""Tickets"": {""InternalNote"": ""Phoned Ana today. She would like a station at 417 ""}}"
10674,2023-04-20 00:34:37.365219+00,513,3388,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [3]}}"
10675,2023-04-20 00:35:39.404151+00,513,3388,f,"{""Tickets"": {""InternalNote"": ""Interested in a full station at 401. would like a fridge in station. also would like to bring in his own tandoor. quoted $3400 per month for 401""}}"
10676,2023-04-20 00:36:12.063865+00,513,3377,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [3]}}"
10677,2023-04-20 00:36:27.200293+00,513,3377,f,"{""Tickets"": {""InternalNote"": ""toured. interested in a quarter station at 401""}}"
10678,2023-04-20 00:36:44.081692+00,513,3376,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [3]}}"
10679,2023-04-20 00:36:50.694725+00,513,3376,f,"{""Tickets"": {""InternalNote"": ""toured 401""}}"
10680,2023-04-20 01:01:39.319522+00,513,3388,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest in a full station""}}"
10681,2023-04-20 16:43:23.909308+00,,3396,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [10, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10682,2023-04-20 17:59:05.778182+00,513,3396,f,"{""Tickets"": {""SetTagIds"": [18]}}"
10683,2023-04-20 17:59:09.122262+00,513,3396,f,"{""Tickets"": {""SetTagIds"": [44]}}"
10684,2023-04-20 17:59:13.474644+00,513,3396,f,"{""Tickets"": {""SetTagIds"": [31]}}"
10685,2023-04-20 17:59:18.32539+00,513,3396,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10686,2023-04-20 17:59:55.062631+00,513,3396,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: Interest. She is making cakes.""}}"
10687,2023-04-20 23:43:30.353494+00,513,3396,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
10688,2023-04-21 17:52:04.548524+00,,3397,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [10, 1], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
10689,2023-04-21 19:39:50.012313+00,513,3397,f,"{""Tickets"": {""InternalNote"": ""Toured at 401. She is interested in a half station on the ground level of 401""}}"
10690,2023-04-21 19:39:52.719529+00,513,3397,f,"{""Tickets"": {""SetTagIds"": [16]}}"
10691,2023-04-21 19:39:54.669086+00,513,3397,f,"{""Tickets"": {""SetTagIds"": [22]}}"
10692,2023-04-21 19:40:16.050986+00,513,3397,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest in a half station, 401""}}"
10693,2023-04-21 19:40:20.103357+00,513,3397,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [1]}}"
10694,2023-04-21 19:40:22.13004+00,513,3397,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [2]}}"
10695,2023-04-21 19:40:23.543033+00,513,3397,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [3]}}"
10696,2023-04-21 19:40:40.49897+00,513,3393,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [3]}}"
10697,2023-04-21 19:41:08.924276+00,513,3393,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: interest in 10 hours per week upstairs at 417""}}"
10698,2023-04-21 19:41:57.283156+00,513,3365,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [3]}}"
10699,2023-04-21 19:42:13.800309+00,513,3365,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: 10 hours per week, upstairs at 401""}}"
10700,2023-04-21 19:42:32.319693+00,513,3365,f,"{""Tickets"": {""InternalNote"": ""toured 417 and 401 today, prefers 401""}}"
10701,2023-04-22 00:48:35.274351+00,513,3397,f,"{""Tickets"": {""InternalNote"": ""Sent quote for a half station at 401 ""}}"
10702,2023-04-22 00:50:18.460835+00,513,3393,f,"{""Tickets"": {""InternalNote"": ""Sent quote. Note, her husband is a VCH health inspector""}}"
11783,2023-08-16 18:33:50.689778+00,513,3560,f,"{""Tickets"": {""SetAssigneeIds"": [513], ""UnsetAssigneeIds"": []}}"
11789,2023-08-17 19:59:12.172083+00,513,3558,f,"{""Tickets"": {""InternalNote"": ""Toured 401 and 417 today""}}"
11791,2023-08-17 19:59:52.750742+00,513,3554,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [48]}}"
11817,2023-08-18 22:07:26.992734+00,,3565,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [7, 1, 16], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
11841,2023-08-22 22:12:44.744999+00,513,3565,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [48]}}"
11842,2023-08-22 22:16:34.866169+00,513,3565,f,"{""Tickets"": {""InternalNote"": ""Toured, offered a quarter station at 401""}}"
11851,2023-08-24 23:28:35.41026+00,513,3567,f,"{""Tickets"": {""SetTagIds"": [45]}}"
11862,2023-08-25 17:53:17.823552+00,513,3568,f,"{""Tickets"": {""InternalNote"": ""Quoted for a half station""}}"
11869,2023-08-26 04:37:04.59583+00,,3570,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [49, 1, 14], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
11881,2023-08-28 21:39:46.107525+00,,3574,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [37, 1, 16], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
11890,2023-08-28 23:29:29.346444+00,513,3548,f,"{""Tickets"": {""SetTagIds"": [4], ""UnsetTagIds"": [3]}}"
11891,2023-08-28 23:30:41.946519+00,513,3566,f,"{""Tickets"": {""InternalNote"": ""Kathy said the price point was too high for her at the moment. ""}}"
11908,2023-08-29 00:31:31.520606+00,513,3575,f,"{""Tickets"": {""SetTagIds"": [31]}}"
11916,2023-08-29 19:50:19.123245+00,513,3572,f,"{""Tickets"": {""InternalNote"": ""Tour booked for this Friday ""}}"
11921,2023-08-29 23:17:24.971701+00,513,3577,f,"{""Tickets"": {""SetTagIds"": [44]}}"
11928,2023-08-30 19:27:06.652132+00,513,3496,f,"{""Tickets"": {""SetAssigneeIds"": [513], ""UnsetAssigneeIds"": []}}"
11939,2023-08-30 19:36:54.278883+00,513,3408,f,"{""Tickets"": {""SetAssigneeIds"": [513], ""UnsetAssigneeIds"": []}}"
11962,2023-08-30 19:45:10.951641+00,513,3340,f,"{""Tickets"": {""SetAssigneeIds"": [513], ""UnsetAssigneeIds"": []}}"
11969,2023-08-31 17:43:25.834268+00,513,3570,f,"{""Tickets"": {""SetTagIds"": [13], ""UnsetTagIds"": [5]}}"
11975,2023-08-31 18:04:49.655453+00,513,3575,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [42]}}"
11981,2023-08-31 20:34:39.057146+00,311,3573,f,"{""Tickets"": {""SetAssigneeIds"": [513], ""UnsetAssigneeIds"": [311]}}"
11982,2023-08-31 20:34:53.15262+00,311,3573,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: seem nice""}}"
11983,2023-08-31 20:35:02.721188+00,311,3573,f,"{""Tickets"": {""SetTagIds"": [48], ""UnsetTagIds"": [3]}}"
11994,2023-09-01 17:09:09.883398+00,513,3573,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [48]}}"
12000,2023-09-01 21:34:24.201964+00,513,3572,f,"{""Tickets"": {""InternalNote"": ""Toured 401""}}"
12004,2023-09-02 00:09:57.943702+00,,3582,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [49, 1, 17, 14, 15, 16, 18], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
12008,2023-09-05 23:35:45.739925+00,311,3577,f,"{""Tickets"": {""SetTagIds"": [3], ""UnsetTagIds"": [1]}}"
12014,2023-09-06 04:28:23.023656+00,,3586,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [10, 1, 14, 16], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
12021,2023-09-06 19:13:35.393441+00,631,3579,f,"{""Tickets"": {""InternalNote"": ""Rating Reason: 3 stars because we don't have a steam kettle and they just want ghost kitchen energy. Waitlist only. \\n""}}"
12035,2023-09-06 20:11:13.823221+00,513,3549,f,"{""Tickets"": {""SetTagIds"": [2], ""UnsetTagIds"": [3]}}"
12040,2023-09-07 00:24:46.778181+00,,3588,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [49, 1, 46, 16, 18], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
12043,2023-09-08 19:37:24.498204+00,,3590,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [37, 1, 46, 18], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
12047,2023-09-09 16:51:31.97425+00,,3591,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1, 16, 18], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
12048,2023-09-10 19:03:53.347386+00,,3592,f,"{""Tickets"": {""Message"": null, ""SetStatus"": null, ""SetTagIds"": [38, 1, 14, 15], ""SetPriority"": null, ""UnsetTagIds"": null, ""InternalNote"": null, ""SetAssigneeIds"": null, ""UnsetAssigneeIds"": null}}"
