id,amount,currency,tax_id,description,"""timestamp""",effective_time,principal_id,account_code,kind,month,quantity,price_per_unit,amount_multiplier,key
17470,10.78,0,2,"Usages for Range Right for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,747,401,2,7,10.7725,1,,
17471,0.23,0,2,"Usages for Burner 3 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,747,401,2,7,0.110833333333333,2,,
17472,41.33,0,2,"Usages for Double Low Burner 1 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,747,401,2,7,18.3672222222222,2.25,,
17473,1.27,0,2,"Usages for Range Left for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,747,401,2,7,0.7675,1.65,,
17474,0.01,0,2,"Usages for Oven 1 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,747,401,2,7,0.000277777777777778,1.75,,
17475,8.35,0,2,"Usages for Oven 1 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,285,401,2,7,4.76666666666667,1.75,,
17476,6.25,0,2,"Usages for Oven 2 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,285,401,2,7,3.56611111111111,1.75,,
17477,0.66,0,2,"Usages for Oven 4 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,285,401,2,7,0.371666666666667,1.75,,
17478,0.46,0,2,"Usages for Mixer for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,285,401,2,7,0.227777777777778,2,,
17479,24.45,0,2,"Usages for Oven 2 for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,545,401,2,7,13.9672222222222,1.75,,
17480,32.81,0,2,"Usages for Oven 1 for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,545,401,2,7,18.7472222222222,1.75,,
17481,23.79,0,2,"Usages for Oven 2 for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,680,401,2,7,13.5938888888889,1.75,,
17482,0.83,0,2,"Usages for Oven 1 for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,680,401,2,7,0.471111111111111,1.75,,
17483,1.9,0,2,"Usages for Mixer for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,164,401,2,7,0.948055555555556,2,,
17484,1.73,0,2,"Usages for Oven 2 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,164,401,2,7,0.983055555555556,1.75,,
17485,1.73,0,2,"Usages for Oven 1 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,164,401,2,7,0.983333333333333,1.75,,
17486,6.77,0,2,"Usages for Range Left for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,582,401,2,7,4.09861111111111,1.65,,
17487,2.88,0,2,"Usages for Fryer for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,582,401,2,7,1.47611111111111,1.95,,
17488,8.97,0,2,"Usages for Range Right for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,601,401,2,7,8.96166666666666,1,,
17489,89.75,0,2,"Usages for Range Left for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,601,401,2,7,54.3919444444444,1.65,,
17490,0,0,2,"Usages for Burner 3 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,601,401,2,7,0,2,,
17491,83.22,0,2,"Usages for Oven 1 for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,642,401,2,7,47.5511111111111,1.75,,
17492,60.24,0,2,"Usages for Oven 2 for the month of Jun, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-06-30 00:00:00+00,642,401,2,6,34.4211111111111,1.75,,
17493,0,0,2,"Usages for Double Burner for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,642,401,2,7,0,1.5,,
17494,60.48,0,2,"Usages for Oven 1 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,34.5580555555556,1.75,,
17495,12.56,0,2,"Usages for Burner 3 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,6.27777777777778,2,,
17496,20.12,0,2,"Usages for Range Right for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,20.1125,1,,
17497,2.14,0,2,"Usages for Small Mixer for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,1.42166666666667,1.5,,
17498,70.36,0,2,"Usages for Double Low Burner 2 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,31.2672222222222,2.25,,
17499,79.09,0,2,"Usages for Double Low Burner 1 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,35.1511111111111,2.25,,
17500,21.54,0,2,"Usages for Range Left for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,13.0494444444444,1.65,,
17501,0.14,0,2,"Usages for Large Mixer for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,0.0766666666666666,1.75,,
17502,50.62,0,2,"Usages for Oven 6 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,28.9227777777778,1.75,,
17503,0.38,0,2,"Usages for Fryer for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,0.193611111111111,1.95,,
17504,7.37,0,2,"Usages for Oven 5 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,4.20888888888889,1.75,,
17505,32.68,0,2,"Usages for Oven 2 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,18.67,1.75,,
17506,2.52,0,2,"Usages for Oven 3 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,401,2,7,1.43583333333333,1.75,,
17507,38.5,0,2,"Usages for Oven 4 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,755,401,2,7,21.9961111111111,1.75,,
17508,36.28,0,2,"Usages for Oven 3 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,755,401,2,7,20.7258333333333,1.75,,
17509,0.47,0,2,"Usages for Range Right for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,755,401,2,7,0.4625,1,,
17510,0,0,2,"Usages for Oven 6 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,755,401,2,7,0,1.75,,
17511,19.24,0,2,"Usages for Oven 1 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,252,401,2,7,10.9938888888889,1.75,,
17512,8.57,0,2,"Usages for Oven 2 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,252,401,2,7,4.89527777777778,1.75,,
17513,0.55,0,2,"Usages for Oven 3 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,252,401,2,7,0.311388888888889,1.75,,
17514,28.68,0,2,"Usages for Oven 4 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,252,401,2,7,16.3852777777778,1.75,,
17515,2.83,0,2,"Usages for Mixer for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,252,401,2,7,1.41416666666667,2,,
17516,8.84,0,2,"Usages for Oven 2 for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,234,401,2,7,5.04722222222222,1.75,,
17517,1.76,0,2,"Usages for Range for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,234,401,2,7,1.17,1.5,,
17518,17.05,0,2,"Usages for Oven 1 for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,234,401,2,7,9.7425,1.75,,
17519,366.88,0,2,"Usages for Mochido Fryer for the month of Jul, 2024 at Laurel Street Upstairs",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,234,401,2,7,209.6425,1.75,,
17520,2.34,0,2,"Usages for Range Right for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,650,401,2,7,2.33527777777778,1,,
17521,0.35,0,2,"Usages for Oven 5 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,650,401,2,7,0.195277777777778,1.75,,
17522,0.14,0,2,"Usages for Burner 3 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,650,401,2,7,0.0691666666666667,2,,
17523,2.97,0,2,"Usages for Double Low Burner 2 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,650,401,2,7,1.31944444444444,2.25,,
17524,0.73,0,2,"Usages for Oven 1 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,650,401,2,7,0.412777777777778,1.75,,
17525,0.23,0,2,"Usages for Double Low Burner 1 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,650,401,2,7,0.100277777777778,2.25,,
17526,8.05,0,2,"Usages for Oven 2 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,650,401,2,7,4.595,1.75,,
17527,5.63,0,2,"Usages for Range Left for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,650,401,2,7,3.40833333333333,1.65,,
17528,27.38,0,2,"Usages for Double Low Burner 1 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,691,401,2,7,12.1672222222222,2.25,,
17529,28.46,0,2,"Usages for Double Low Burner 2 for the month of Jun, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-06-30 00:00:00+00,691,401,2,6,12.6452777777778,2.25,,
17530,0.11,0,2,"Usages for Burner 3 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,691,401,2,7,0.0525,2,,
17531,10.49,0,2,"Usages for Range Right for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,691,401,2,7,10.4813888888889,1,,
18543,-20,0,2,Holidays Discount,2025-01-01 19:19:38.492174+00,2024-12-31 19:19:28.259+00,761,400,0,,1,-20,,
17532,1.5,0,2,"Usages for Oven 5 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,584,401,2,7,0.851666666666667,1.75,,
17533,4.38,0,2,"Usages for Oven 6 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,584,401,2,7,2.50138888888889,1.75,,
17534,1.2,0,2,"Usages for Range Left for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,584,401,2,7,0.722222222222222,1.65,,
17535,0.02,0,2,"Usages for Oven 4 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,584,401,2,7,0.00694444444444444,1.75,,
17536,1.49,0,2,"Usages for Oven 3 for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,584,401,2,7,0.8475,1.75,,
17537,0.72,0,2,"Usages for Range Right for the month of Jul, 2024 at 401 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,584,401,2,7,0.715277777777778,1,,
17538,26.11,0,2,"Usages for Oven 1 for the month of Jul, 2024 at 417 Industrial",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,763,401,2,7,14.9188888888889,1.75,,
17539,995,0,2,"Membership Fee - As of June 1 2024 for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,287,400,4,7,,,,mo-287-971-2024-8
17540,522.5,0,2,"Membership Fee - As of June 1st 2024 for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,572,400,4,7,,,,mo-572-985-2024-8
17541,0,0,1," for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,43,,4,7,,,,mo-43-112-2024-8
17542,850,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,712,400,4,7,,,,mo-712-748-2024-8
17543,150,0,2,"In-station freezer/fridge for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,638,400,4,7,,,,mo-638-1035-2024-8
17544,1750,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,638,400,4,7,,,,mo-638-1034-2024-8
17545,3000,0,2,"Food Cart for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,747,400,4,7,,,,mo-747-1105-2024-8
17546,3200,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,747,400,4,7,,,,mo-747-1104-2024-8
17547,3450,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,717,400,4,7,,,,mo-717-815-2024-8
17548,1600,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,275,400,4,7,,,,mo-275-587-2024-8
17549,770,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,725,400,4,7,,,,mo-725-1019-2024-8
17550,1100,0,2,"Membership fee  for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,613,400,4,7,,,,mo-613-619-2024-8
17551,1620,0,2,"Membership Fee - As of June 1st 2024 for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,285,400,4,7,,,,mo-285-970-2024-8
17552,135,0,2,"30% Uplift - Out of Contract for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,578,400,4,7,,,,mo-578-1013-2024-8
17553,450,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,578,400,4,7,,,,mo-578-1012-2024-8
17554,700,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,665,400,4,7,,,,mo-665-650-2024-8
17555,3575,0,2,"Membership Fee - As of July 1st 2024 for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,654,400,4,7,,,,mo-654-976-2024-8
17556,1675,0,2,"Membership Fee - As of June 2024 for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,164,400,4,7,,,,mo-164-969-2024-8
17557,150,0,2,"Extra 1/2 Rack Cold Storage for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,699,400,4,7,,,,mo-699-1057-2024-8
17558,100,0,2,"Freezer Plug-In Fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,699,400,4,7,,,,mo-699-1056-2024-8
17559,2050,0,2,"Membership Fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,699,400,4,7,,,,mo-699-1055-2024-8
17560,50,0,2,"Additional cold storage shelf for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,721,400,4,7,,,,mo-721-900-2024-8
17561,935,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,721,400,4,7,,,,mo-721-899-2024-8
17562,1250,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,648,400,4,7,,,,mo-648-950-2024-8
17563,125,0,2,"Extra Cold Storage - 1 Shelf for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,761,400,4,7,,,,mo-761-1003-2024-8
17564,2200,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,761,400,4,7,,,,mo-761-1002-2024-8
17565,50,0,2,"Freezer in-station for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,708,400,4,7,,,,mo-708-764-2024-8
17566,900,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,708,400,4,7,,,,mo-708-763-2024-8
17567,750,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,719,400,4,7,,,,mo-719-819-2024-8
17568,160,0,2,"Plug-in charge per month  for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,551,400,4,7,,,,mo-551-973-2024-8
17569,2770,0,2,"Membership Fee - As of June 1st 2024   for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,551,400,4,7,,,,mo-551-972-2024-8
17570,1600,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,715,400,4,7,,,,mo-715-830-2024-8
17571,840,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,763,400,4,7,,,,mo-763-1053-2024-8
17572,3000,0,2,"Food Cart Rental for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,735,402,4,7,,,,mo-735-1103-2024-8
17573,3300,0,2,"Membership fee as per July 1st Contract for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,735,400,4,7,,,,mo-735-1102-2024-8
17574,1150,0,2,"Membership fee  for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,582,400,4,7,,,,mo-582-1016-2024-8
17575,770,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,750,400,4,7,,,,mo-750-1017-2024-8
17576,2250,0,2,"Membership Fee  for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,538,400,4,7,,,,mo-538-881-2024-8
17577,3250,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,683,400,4,7,,,,mo-683-700-2024-8
17578,450,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,629,400,4,7,,,,mo-629-606-2024-8
17579,100,0,2,"Small Standing Freezer for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,521,400,4,7,,,,mo-521-975-2024-8
17580,1700,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,521,400,4,7,,,,mo-521-974-2024-8
17581,700,0,2,"Membership fee  for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,623,400,4,7,,,,mo-623-918-2024-8
17582,75,0,2,"Fridge Plug-In Fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,642,400,4,7,,,,mo-642-1093-2024-8
17583,1575,0,2,"Membership Fee - Half Station for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,642,400,4,7,,,,mo-642-1092-2024-8
17584,4140,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,767,400,4,7,,,,mo-767-987-2024-8
17585,950,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,769,400,4,7,,,,mo-769-988-2024-8
17586,100,0,2,"Extra Shelf Cold Storage for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,545,400,4,7,,,,mo-545-1084-2024-8
17587,1250,0,2,"Membership Fee  for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,545,401,4,7,,,,mo-545-1083-2024-8
17588,2000,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,678,400,4,7,,,,mo-678-730-2024-8
17589,360,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,731,400,4,7,,,,mo-731-839-2024-8
17590,1020,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,758,400,4,7,,,,mo-758-979-2024-8
17591,800,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,727,400,4,7,,,,mo-727-816-2024-8
17592,0,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,693,400,4,7,,,,mo-693-1058-2024-8
17593,900,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,689,400,4,7,,,,mo-689-734-2024-8
17594,500,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,595,400,4,7,,,,mo-595-1067-2024-8
17595,7904.76,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,586,400,4,7,,,,mo-586-1020-2024-8
17596,2175,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,650,400,4,7,,,,mo-650-636-2024-8
17597,5602,0,2,"Membership Fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,234,400,4,7,,,,mo-234-1061-2024-8
17598,3200,0,2,"Membership Fee - Full Station for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,601,400,4,7,,,,mo-601-1094-2024-8
17599,2420,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,753,400,4,7,,,,mo-753-919-2024-8
17600,0,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,745,400,4,7,,,,mo-745-1095-2024-8
17601,630,0,2,"Membership for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,77,400,4,7,,,,mo-77-1007-2024-8
17602,300,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,611,400,4,7,,,,mo-611-1063-2024-8
17603,50,0,2,"Freezer in Station for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,584,401,4,7,,,,mo-584-851-2024-8
17605,700,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,667,400,4,7,,,,mo-667-1062-2024-8
17606,53423,0,2,"March 2024 Contract Rate, Month 5-12 pricing
 for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,168,400,4,7,,,,mo-168-978-2024-8
17607,0,0,1,"Membership Fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,238,,4,7,,,,mo-238-236-2024-8
17608,1850,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,755,400,4,7,,,,mo-755-920-2024-8
17609,950,0,2,"Membership fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,742,400,4,7,,,,mo-742-1018-2024-8
17610,1850,0,2,"Membership Fee - Half Station for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,691,400,4,7,,,,mo-691-1085-2024-8
17611,150,0,2,"Extra 1/2 Rack Cold Storage for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,680,400,4,7,,,,mo-680-1052-2024-8
17612,100,0,2,"Freezer Plug-In Fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,680,400,4,7,,,,mo-680-1051-2024-8
17613,1700,0,2,"Membership Fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,680,400,4,7,,,,mo-680-1050-2024-8
17614,125,0,2,"Extra Cold Storage - 1 Shelf for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,252,400,4,7,,,,mo-252-1005-2024-8
17615,950,0,2,"Membership Fee for the month of August, 2024",2024-08-01 23:35:02.443926+00,2024-07-31 00:00:00+00,252,400,4,7,,,,mo-252-1004-2024-8
17617,24.44,0,5,Interest from outstanding invoice number - NY-584-2024-18,2024-08-01 23:35:03.373524+00,2024-08-01 23:35:03.373522+00,584,470,5,202408,1,1637.28,,
17618,1455.64,0,5,Interest from outstanding invoice number - UT-168-2024-18,2024-08-01 23:35:03.375722+00,2024-08-01 23:35:03.375721+00,168,470,5,202408,1,62238.85,,
17619,17.76,0,5,Interest from outstanding invoice number - 1B-735-2024-14,2024-08-01 23:35:03.377416+00,2024-08-01 23:35:03.377415+00,735,470,5,202408,1,7081.98,,
17620,0.01,0,5,Interest from outstanding invoice number - KA-725-2024-14,2024-08-01 23:35:03.379152+00,2024-08-01 23:35:03.379151+00,725,470,5,202408,1,808.50,,
17621,5.69,0,5,Interest from outstanding invoice number - 1B-538-2024-18,2024-08-01 23:35:03.3809+00,2024-08-01 23:35:03.380899+00,538,470,5,202408,1,2480.63,,
17622,39.61,0,5,Interest from outstanding invoice number - PT-667-2024-18,2024-08-01 23:35:03.382505+00,2024-08-01 23:35:03.382504+00,667,470,5,202408,1,811.82,,
17623,0.01,0,5,Interest from outstanding invoice number - JF-164-2024-18,2024-08-01 23:35:03.38412+00,2024-08-01 23:35:03.384119+00,164,470,5,202408,1,1764.39,,
