id,principal_id,"""timestamp""",received_date,amount,receiving_person_id,payment_method_id,payment_vendor_transaction_id,amount_applied
2298,77,2021-07-20 04:00:14+00,2021-07-20,506.73,,,,506.73
2299,124,2021-07-07 06:48:33+00,2021-07-07,708.25,,,,708.25
2300,221,2021-07-06 06:27:35+00,2021-07-06,708.75,,,,708.75
2301,189,2021-07-20 03:45:56+00,2021-07-20,1303.07,,,,1303.07
2302,177,2021-07-20 03:37:01+00,2021-07-20,3506.93,,,,3506.93
2304,5,2021-07-20 04:01:23+00,2021-07-20,2357.2,,,,2357.2
2305,161,2021-07-06 06:48:07+00,2021-07-06,668.85,,,,668.85
2306,235,2021-07-06 06:48:29+00,2021-07-06,1092.4,,,,1092.4
2307,148,2021-07-20 03:45:14+00,2021-07-20,1202.29,,,,1202.29
2308,78,2021-07-21 16:49:37+00,2021-07-21,7350,,,,7350
2309,192,2021-07-06 06:44:52+00,2021-07-06,745.79,,,,745.79
2310,232,2021-07-20 03:58:34+00,2021-07-20,1065.75,,,,1065.75
2311,164,2021-07-06 06:43:17+00,2021-07-06,1184.1,,,,1184.1
2312,121,2021-07-28 21:11:34+00,2021-07-28,1207.53,,,,1207.53
2313,246,2021-07-06 06:37:05+00,2021-07-06,957.76,,,,957.76
2314,174,2021-07-06 06:38:54+00,2021-07-06,483.53,,,,483.53
2315,167,2021-07-20 03:59:33+00,2021-07-20,16980.16,,,,16980.16
2316,219,2021-07-06 06:39:20+00,2021-07-06,2131.5,,,,2131.5
2317,214,2021-07-20 03:54:47+00,2021-07-20,1215.43,,,,1215.43
2318,156,2021-07-20 03:55:48+00,2021-07-20,3701.25,,,,3701.25
2319,236,2021-07-20 03:56:04+00,2021-07-20,1050,,,,1050
2320,237,2021-07-20 03:56:22+00,2021-07-20,892.5,,,,892.5
2321,234,2021-07-20 03:45:36+00,2021-07-20,4221,,,,4221
2322,247,2021-07-06 06:30:35+00,2021-07-06,1157.18,,,,1157.18
2323,187,2021-07-06 06:32:32+00,2021-07-06,1745.01,,,,1745.01
2324,150,2021-07-07 06:49:34+00,2021-07-07,1044.44,,,,1044.44
2325,169,2021-07-07 06:48:05+00,2021-07-07,699,,,,699
2326,125,2021-07-20 03:36:05+00,2021-07-20,6595.21,,,,6595.21
2327,24,2021-07-06 06:38:31+00,2021-07-06,1836.92,,,,1836.92
2328,66,2021-07-06 06:46:55+00,2021-07-06,654.59,,,,654.59
2329,69,2021-07-06 07:59:54+00,2021-07-06,1150,,,,1150
2330,251,2021-07-23 18:34:48+00,2021-07-23,1181.25,,,,1181.25
2331,44,2021-07-20 03:44:51+00,2021-07-20,2207.39,,,,2207.39
2332,223,2021-07-20 03:37:20+00,2021-07-20,785.59,,,,785.59
2333,172,2021-07-07 06:47:25+00,2021-07-07,1506.71,,,,1506.71
2334,63,2021-07-07 06:49:05+00,2021-07-07,3788.59,,,,3788.59
2335,220,2021-07-20 03:43:02+00,2021-07-20,3300.75,,,,3300.75
2336,244,2021-07-06 06:47:36+00,2021-07-06,540.03,,,,540.03
2337,179,2021-07-06 06:30:08+00,2021-07-06,1054.78,,,,1054.78
2338,157,2021-07-06 06:44:30+00,2021-07-06,2800.88,,,,2800.88
2339,250,2021-07-06 06:46:17+00,2021-07-06,3675,,,,3675
2340,224,2021-07-20 04:20:11+00,2021-07-20,5907.1,,,,5907.1
2341,168,2021-07-21 16:49:47+00,2021-07-21,17115.42,,,,17115.42
2342,229,2021-07-06 06:28:08+00,2021-07-06,507.23,,,,507.23
2343,125,2021-07-20 03:36:31+00,2021-07-20,1025,,,,1025
2344,69,2021-07-07 09:15:15+00,2021-07-07,-540.1,,,,-540.1
2345,254,2021-07-27 18:39:26+00,2021-07-27,525,,,,525
2346,77,2021-08-17 09:04:01+00,2021-08-17,506.73,,,,506.73
2347,124,2021-08-11 23:15:05+00,2021-08-11,708.25,,,,708.25
2348,221,2021-08-11 23:15:47+00,2021-08-11,708.75,,,,708.75
2349,189,2021-08-11 23:08:37+00,2021-08-11,1314.22,,,,1314.22
2350,177,2021-08-11 22:23:27+00,2021-08-11,3756.84,,,,3756.84
2351,252,2021-08-11 23:14:29+00,2021-08-11,690.01,,,,690.01
2352,5,2021-08-17 09:04:49+00,2021-08-17,2348.92,,,,2348.92
2353,161,2021-08-11 22:23:08+00,2021-08-11,668.85,,,,668.85
2354,235,2021-08-11 23:21:32+00,2021-08-11,1512,,,,1512
2355,148,2021-08-11 23:08:57+00,2021-08-11,1235.28,,,,1235.28
2356,78,2021-08-23 17:07:30+00,2021-08-23,7569.8,,,,7569.8
2357,192,2021-08-11 23:16:26+00,2021-08-11,728.08,,,,728.08
2358,232,2021-08-17 09:06:08+00,2021-08-17,1065.75,,,,1065.75
2359,164,2021-08-11 23:19:51+00,2021-08-11,1192.92,,,,1192.92
2360,121,2021-08-11 22:03:13+00,2021-08-11,1207.5,,,,1207.5
2361,255,2021-08-11 23:19:31+00,2021-08-11,819.89,,,,819.89
2362,246,2021-08-11 23:20:33+00,2021-08-11,685.69,,,,685.69
2363,174,2021-08-11 23:17:51+00,2021-08-11,482.34,,,,482.34
2364,167,2021-08-17 09:07:46+00,2021-08-17,8356.28,,,,8356.28
2365,219,2021-08-11 22:23:54+00,2021-08-11,2131.5,,,,2131.5
2366,256,2021-08-11 23:17:32+00,2021-08-11,662.39,,,,662.39
2367,214,2021-08-23 17:22:51+00,2021-08-23,1249.99,,,,1249.99
2368,156,2021-08-23 17:26:42+00,2021-08-23,3911.25,,,,3911.25
2369,236,2021-08-23 17:26:53+00,2021-08-23,1050,,,,1050
2370,237,2021-08-23 17:27:02+00,2021-08-23,892.5,,,,892.5
2371,234,2021-08-11 23:13:39+00,2021-08-11,3858.88,,,,3858.88
2372,247,2021-08-11 23:15:27+00,2021-08-11,1119.81,,,,1119.81
2373,187,2021-08-11 23:16:09+00,2021-08-11,1700.56,,,,1700.56
2374,150,2021-08-11 23:08:16+00,2021-08-11,1044.44,,,,1044.44
2375,169,2021-08-11 23:10:12+00,2021-08-11,895.18,,,,895.18
2376,125,2021-08-11 23:14:48+00,2021-08-11,8659.3,,,,8659.3
2377,24,2021-08-11 22:22:38+00,2021-08-11,1042.97,,,,1042.97
2378,66,2021-08-11 23:22:15+00,2021-08-11,656.59,,,,656.59
2379,242,2021-08-26 18:03:04+00,2021-08-26,1099,,,,1099
2380,172,2021-08-26 17:47:03+00,2021-08-26,1423.89,,,,1423.89
2381,63,2021-08-11 23:20:13+00,2021-08-11,3774.51,,,,3774.51
2382,179,2021-08-11 23:18:12+00,2021-08-11,1050.53,,,,1050.53
2383,157,2021-08-11 23:21:54+00,2021-08-11,2800.88,,,,2800.88
2384,250,2021-08-11 23:21:06+00,2021-08-11,3727.44,,,,3727.44
2385,224,2021-08-23 17:08:21+00,2021-08-23,5785.92,,,,5785.92
2386,229,2021-08-11 23:14:03+00,2021-08-11,507.05,,,,507.05
2387,167,2021-08-17 09:08:00+00,2021-08-17,3150,,,,3150
2388,257,2021-08-23 17:07:44+00,2021-08-23,1155,,,,1155
2389,246,2021-08-16 18:28:36+00,2021-08-16,18.88,,,,18.88
2390,24,2021-08-16 18:34:21+00,2021-08-16,2.93,,,,2.93
2391,139,2021-08-18 02:45:16+00,2021-08-18,5950,,,,5950
2392,226,2021-08-18 04:23:28+00,2021-08-18,528,,,,528
2395,262,2021-08-18 04:40:06+00,2021-08-18,183.75,,,,183.75
2396,157,2021-08-18 04:42:24+00,2021-08-18,262.5,,,,262.5
2397,263,2021-08-18 04:52:40+00,2021-08-18,105,,,,105
2398,139,2021-08-18 04:54:59+00,2021-08-18,1050,,,,1050
2399,220,2021-08-18 04:57:08+00,2021-08-18,26.25,,,,26.25
2400,63,2021-08-18 05:01:32+00,2021-08-18,393.75,,,,393.75
2401,234,2021-08-18 05:03:51+00,2021-08-18,52.5,,,,52.5
2402,139,2021-08-18 05:05:51+00,2021-08-18,157.5,,,,157.5
2403,77,2021-09-15 21:33:04+00,2021-09-15,506.73,,,,506.73
2404,255,2021-09-08 13:03:29+00,2021-09-08,820,,,,820
2405,221,2021-09-08 12:56:04+00,2021-09-08,708.75,,,,708.75
2406,189,2021-09-15 21:02:50+00,2021-09-15,1406.43,,,,1406.43
2407,177,2021-09-08 12:53:38+00,2021-09-08,4285.58,,,,4285.58
2409,5,2021-09-08 16:51:04+00,2021-09-08,2345.69,,,,2345.69
2410,235,2021-09-08 16:46:59+00,2021-09-08,1137.68,,,,1137.68
2411,148,2021-09-08 13:01:24+00,2021-09-08,1112.77,,,,1112.77
2412,78,2021-09-21 23:19:07+00,2021-09-21,7544.02,,,,7544.02
2413,192,2021-09-08 13:01:45+00,2021-09-08,736.77,,,,736.77
2414,164,2021-09-08 12:57:27+00,2021-09-08,1186.35,,,,1186.35
2415,121,2021-09-08 12:58:38+00,2021-09-08,1207.5,,,,1207.5
2416,174,2021-09-02 14:09:19+00,2021-09-02,0.08,,,,0.08
2417,167,2021-09-16 01:04:58+00,2021-09-16,8294.74,,,,8294.74
2418,219,2021-09-15 20:59:39+00,2021-09-15,2131.5,,,,2131.5
2419,260,2021-09-21 23:15:55+00,2021-09-21,1575,,,,1575
2420,256,2021-09-08 13:00:33+00,2021-09-08,663.36,,,,663.36
2421,214,2021-09-16 01:05:14+00,2021-09-16,1430.89,,,,1430.89
2422,156,2021-09-15 21:20:48+00,2021-09-15,3701.25,,,,3701.25
2423,236,2021-09-15 21:22:31+00,2021-09-15,1050,,,,1050
2424,237,2021-09-15 21:22:43+00,2021-09-15,892.5,,,,892.5
2425,234,2021-09-08 16:50:38+00,2021-09-08,4012.32,,,,4012.32
2426,247,2021-09-08 13:01:00+00,2021-09-08,1119.46,,,,1119.46
2427,187,2021-09-08 13:03:54+00,2021-09-08,1702.64,,,,1702.64
2428,150,2021-09-08 12:59:04+00,2021-09-08,1044.44,,,,1044.44
2429,169,2021-09-15 21:09:25+00,2021-09-15,708,,,,708
2430,66,2021-09-08 13:02:10+00,2021-09-08,656.59,,,,656.59
2431,242,2021-09-16 08:31:11+00,2021-09-16,1094.85,,,,1094.85
2432,251,2021-09-08 12:59:35+00,2021-09-08,1186.08,,,,1186.08
2433,172,2021-09-21 23:16:31+00,2021-09-21,1542.74,,,,1542.74
2434,63,2021-09-15 21:00:06+00,2021-09-15,4221.27,,,,4221.27
2435,244,2021-09-08 16:47:28+00,2021-09-08,802.55,,,,802.55
2436,179,2021-09-08 12:57:55+00,2021-09-08,1029.36,,,,1029.36
2437,157,2021-09-08 13:02:37+00,2021-09-08,2800.88,,,,2800.88
2438,250,2021-09-08 16:46:02+00,2021-09-08,3816.47,,,,3816.47
2439,224,2021-09-15 21:15:02+00,2021-09-15,5802.1,,,,5802.1
2440,229,2021-09-08 12:56:39+00,2021-09-08,512.25,,,,512.25
2441,220,2021-09-15 21:08:55+00,2021-09-15,3488.02,,,,3488.02
2442,264,2021-09-15 21:08:19+00,2021-09-15,708.75,,,,708.75
2443,124,2021-09-22 03:56:36+00,2021-09-22,157.5,,,,157.5
2444,255,2021-09-22 03:58:21+00,2021-09-22,157.5,,,,157.5
2445,259,2021-09-22 04:01:31+00,2021-09-22,378,,,,378
2446,189,2021-09-22 04:03:02+00,2021-09-22,262.5,,,,262.5
2447,177,2021-09-22 04:04:58+00,2021-09-22,420,,,,420
2448,5,2021-09-22 04:06:07+00,2021-09-22,315,,,,315
2449,139,2021-09-22 04:10:11+00,2021-09-22,2415,,,,2415
2450,78,2021-09-22 04:17:01+00,2021-09-22,315,,,,315
2451,121,2021-09-22 04:18:02+00,2021-09-22,315,,,,315
2452,121,2021-09-22 04:19:19+00,2021-09-22,210,,,,210
2453,219,2021-09-22 04:20:21+00,2021-09-22,420,,,,420
2454,225,2021-09-22 06:30:37+00,2021-09-22,262.5,,,,262.5
2455,261,2021-09-22 06:33:49+00,2021-09-22,52.5,,,,52.5
2456,261,2021-09-22 06:35:44+00,2021-09-22,367.5,,,,367.5
2457,265,2021-09-22 06:40:26+00,2021-09-22,430.5,,,,430.5
2458,247,2021-09-22 06:43:01+00,2021-09-22,315,,,,315
2459,169,2021-09-22 06:44:27+00,2021-09-22,525,,,,525
2460,24,2021-09-22 06:48:57+00,2021-09-22,630,,,,630
2461,66,2021-09-22 06:52:10+00,2021-09-22,210,,,,210
2462,223,2021-09-22 06:54:59+00,2021-09-22,367.5,,,,367.5
2463,63,2021-09-22 07:00:02+00,2021-09-22,630,,,,630
2464,220,2021-09-22 07:03:19+00,2021-09-22,367.5,,,,367.5
2465,157,2021-09-22 07:05:53+00,2021-09-22,367.5,,,,367.5
2466,250,2021-09-22 07:07:03+00,2021-09-22,52.5,,,,52.5
2467,254,2021-10-29 22:50:08+00,2021-10-29,945,,,,945
2468,77,2021-10-19 06:20:14+00,2021-10-19,506.69,,,,506.69
2469,255,2021-10-13 00:37:32+00,2021-10-13,899.43,,,,899.43
2470,221,2021-10-13 00:27:31+00,2021-10-13,708.75,,,,708.75
2471,189,2021-10-13 00:50:08+00,2021-10-13,1477.78,,,,1477.78
2472,177,2021-10-22 20:10:16+00,2021-10-22,4307.17,,,,4307.17
2473,252,2021-10-13 00:26:21+00,2021-10-13,700.72,,,,700.72
2474,5,2021-10-19 06:19:15+00,2021-10-19,2351.78,,,,2351.78
2475,235,2021-10-13 00:39:41+00,2021-10-13,1093.59,,,,1093.59
2476,148,2021-10-13 00:32:46+00,2021-10-13,1133.95,,,,1133.95
2477,78,2021-10-24 18:48:09+00,2021-10-24,8002.49,,,,8002.49
2478,192,2021-10-13 00:28:22+00,2021-10-13,737.72,,,,737.72
2479,164,2021-10-13 00:27:56+00,2021-10-13,1190.11,,,,1190.11
2480,121,2021-10-13 00:49:42+00,2021-10-13,1207.5,,,,1207.5
2481,167,2021-10-19 06:11:35+00,2021-10-19,8379.59,,,,8379.59
2482,219,2021-10-19 06:07:33+00,2021-10-19,2446.5,,,,2446.5
2483,256,2021-10-13 00:42:37+00,2021-10-13,662.39,,,,662.39
2484,234,2021-10-19 06:18:26+00,2021-10-19,4065.2,,,,4065.2
2485,247,2021-10-13 00:37:05+00,2021-10-13,1119.06,,,,1119.06
2486,187,2021-10-13 00:39:15+00,2021-10-13,1589.25,,,,1589.25
2487,150,2021-10-13 00:25:57+00,2021-10-13,1044.44,,,,1044.44
2488,169,2021-10-13 00:27:11+00,2021-10-13,681.52,,,,681.52
2489,66,2021-10-13 00:43:51+00,2021-10-13,656.59,,,,656.59
2490,242,2021-10-19 06:07:58+00,2021-10-19,1096.46,,,,1096.46
2491,251,2021-10-13 00:38:49+00,2021-10-13,1182.08,,,,1182.08
2492,264,2021-10-13 00:43:28+00,2021-10-13,1419.94,,,,1419.94
2493,172,2021-10-22 22:19:29+00,2021-10-22,1333.27,,,,1333.27
2494,63,2021-10-13 00:41:40+00,2021-10-13,4237.34,,,,4237.34
2495,220,2021-10-13 00:26:45+00,2021-10-13,3024.96,,,,3024.96
2496,244,2021-10-13 00:43:00+00,2021-10-13,712.08,,,,712.08
2497,179,2021-10-13 00:41:59+00,2021-10-13,1036.71,,,,1036.71
2498,157,2021-10-13 00:42:18+00,2021-10-13,2800.88,,,,2800.88
2499,250,2021-10-13 00:41:15+00,2021-10-13,3765.16,,,,3765.16
2500,224,2021-10-19 06:12:36+00,2021-10-19,5850.74,,,,5850.74
2501,168,2021-10-19 06:14:05+00,2021-10-19,41924.15,,,,41924.15
2502,229,2021-10-13 00:24:15+00,2021-10-13,507.23,,,,507.23
2503,238,2021-10-19 06:12:09+00,2021-10-19,1680,,,,1680
2504,260,2021-10-22 22:10:28+00,2021-10-22,1575,,,,1575
2505,267,2021-11-26 08:27:43+00,2021-11-26,315,,,,315
2506,255,2021-11-17 11:11:59+00,2021-11-17,820.72,,,,820.72
2507,221,2021-11-17 11:16:57+00,2021-11-17,708.75,,,,708.75
2508,189,2021-11-17 11:27:21+00,2021-11-17,1473.19,,,,1473.19
2509,177,2021-11-05 21:43:18+00,2021-11-05,4385.67,,,,4385.67
2511,5,2021-11-17 11:34:40+00,2021-11-17,2596.72,,,,2596.72
2512,235,2021-11-17 11:11:33+00,2021-11-17,1097.97,,,,1097.97
2513,148,2021-11-17 11:19:21+00,2021-11-17,1221.65,,,,1221.65
2514,78,2021-11-17 11:32:34+00,2021-11-17,8463.08,,,,8463.08
2515,192,2021-11-17 11:26:39+00,2021-11-17,737.99,,,,737.99
2516,164,2021-11-17 11:20:20+00,2021-11-17,1179.8,,,,1179.8
2517,121,2021-12-03 23:26:21+00,2021-12-03,603.75,,,,603.75
2518,167,2021-11-26 10:13:30+00,2021-11-26,9905.55,,,,9905.55
2519,219,2021-11-17 11:28:50+00,2021-11-17,2131.5,,,,2131.5
2520,256,2021-11-17 11:26:08+00,2021-11-17,662.39,,,,662.39
2521,236,2021-11-26 10:51:37+00,2021-11-26,4830,,,,4830
2522,237,2021-11-26 11:03:11+00,2021-11-26,1785,,,,1785
2523,266,2021-11-02 01:38:38+00,2021-11-02,1853.26,,,,1853.26
2524,238,2021-11-17 11:37:15+00,2021-11-17,1680,,,,1680
2525,234,2021-12-03 22:00:07+00,2021-12-03,4057.16,,,,4057.16
2526,247,2021-11-17 11:22:11+00,2021-11-17,1118.25,,,,1118.25
2527,187,2021-11-17 11:20:49+00,2021-11-17,1567.66,,,,1567.66
2528,150,2021-11-17 11:18:13+00,2021-11-17,1044.44,,,,1044.44
2529,169,2021-11-17 11:16:27+00,2021-11-17,884.82,,,,884.82
2530,125,2021-11-17 11:27:02+00,2021-11-17,8204.22,,,,8204.22
2531,242,2021-11-26 20:36:23+00,2021-11-26,1096.46,,,,1096.46
2532,251,2021-11-17 11:13:28+00,2021-11-17,1181.31,,,,1181.31
2533,223,2021-11-29 18:31:01+00,2021-11-29,2736.41,,,,2736.41
2534,264,2021-11-30 07:15:49+00,2021-11-30,1454.69,,,,1454.69
2535,172,2021-11-17 11:19:51+00,2021-11-17,1436.61,,,,1436.61
2536,63,2021-11-17 11:23:50+00,2021-11-17,4471.46,,,,4471.46
2537,220,2021-11-17 11:17:25+00,2021-11-17,3437.42,,,,3437.42
2538,244,2021-11-17 11:24:23+00,2021-11-17,757.31,,,,757.31
2539,179,2021-11-17 11:22:45+00,2021-11-17,1092.03,,,,1092.03
2540,250,2021-11-17 11:23:26+00,2021-11-17,3797.86,,,,3797.86
2541,224,2021-11-17 11:34:02+00,2021-11-17,6035.86,,,,6035.86
2542,229,2021-11-17 11:12:38+00,2021-11-17,506.63,,,,506.63
2543,260,2021-11-17 11:27:41+00,2021-11-17,1575,,,,1575
2544,267,2021-12-25 07:01:40+00,2021-12-25,525,,,,525
2545,124,2022-01-05 01:50:25+00,2022-01-05,1260,,,,1260
2546,255,2021-12-25 00:42:29+00,2021-12-25,821.02,,,,821.02
2547,221,2021-12-25 01:12:59+00,2021-12-25,708.75,,,,708.75
2548,189,2021-12-25 01:12:04+00,2021-12-25,2034.38,,,,2034.38
2549,177,2021-12-25 01:05:13+00,2021-12-25,4439.02,,,,4439.02
2551,5,2021-12-25 01:13:41+00,2021-12-25,2360.26,,,,2360.26
2552,235,2021-12-25 00:55:49+00,2021-12-25,1108.59,,,,1108.59
2553,148,2021-12-25 01:17:43+00,2021-12-25,1658.73,,,,1658.73
2554,78,2021-12-28 07:57:54+00,2021-12-28,8394.75,,,,8394.75
2555,192,2021-12-25 01:11:38+00,2021-12-25,737.61,,,,737.61
2556,164,2021-12-25 01:09:05+00,2021-12-25,1180.79,,,,1180.79
2557,167,2021-12-25 00:34:30+00,2021-12-25,8349.73,,,,8349.73
2558,219,2021-12-25 01:16:57+00,2021-12-25,2131.5,,,,2131.5
2559,260,2021-12-25 01:15:54+00,2021-12-25,1669.5,,,,1669.5
2560,256,2021-12-25 01:24:18+00,2021-12-25,662.39,,,,662.39
2561,156,2021-12-25 06:43:52+00,2021-12-25,4997.28,,,,4997.28
2562,236,2021-12-25 06:44:04+00,2021-12-25,3150,,,,3150
2563,237,2021-12-25 06:44:17+00,2021-12-25,892.5,,,,892.5
2564,266,2021-12-28 09:58:49+00,2021-12-28,1853.25,,,,1853.25
2565,238,2021-12-28 08:41:14+00,2021-12-28,1680,,,,1680
2566,234,2021-12-25 01:10:37+00,2021-12-25,4146.42,,,,4146.42
2567,247,2021-12-25 01:23:52+00,2021-12-25,1118.25,,,,1118.25
2568,187,2021-12-25 01:23:20+00,2021-12-25,1548.75,,,,1548.75
2569,150,2021-12-25 01:22:10+00,2021-12-25,1044.44,,,,1044.44
2570,169,2021-12-25 01:14:53+00,2021-12-25,884.82,,,,884.82
2571,125,2021-12-25 01:24:43+00,2021-12-25,10737.55,,,,10737.55
2572,242,2021-12-25 00:31:21+00,2021-12-25,1096.46,,,,1096.46
2573,251,2021-12-25 01:15:26+00,2021-12-25,1188.72,,,,1188.72
2574,44,2022-01-05 01:51:14+00,2022-01-05,2694.79,,,,2694.79
2575,223,2021-12-25 00:46:40+00,2021-12-25,2638.74,,,,2638.74
2576,172,2021-12-25 01:00:21+00,2021-12-25,1579.56,,,,1579.56
2577,63,2021-12-25 01:16:27+00,2021-12-25,4273.67,,,,4273.67
2578,220,2021-12-25 01:14:21+00,2021-12-25,3835.38,,,,3835.38
2579,244,2021-12-25 01:22:46+00,2021-12-25,757.31,,,,757.31
2580,179,2021-12-25 01:08:47+00,2021-12-25,1092.03,,,,1092.03
2581,250,2021-12-25 01:04:08+00,2021-12-25,3752.92,,,,3752.92
2582,224,2021-12-25 00:59:51+00,2021-12-25,8186.46,,,,8186.46
2583,229,2021-12-25 00:56:14+00,2021-12-25,506.63,,,,506.63
2584,268,2022-01-05 23:24:19+00,2022-01-05,11103.75,,,,11103.75
2585,261,2021-12-10 19:15:59+00,2021-12-10,157.5,,,,157.5
2586,220,2021-12-28 09:41:42+00,2021-12-28,168,,,,168
2587,179,2021-12-25 01:27:07+00,2021-12-25,210,,,,210
2588,235,2021-12-25 00:54:19+00,2021-12-25,210,,,,210
2589,267,2021-12-25 00:33:10+00,2021-12-25,393.03,,,,393.03
2590,238,2022-01-12 07:57:45+00,2022-01-12,60,,,,60
2591,225,2022-01-27 01:32:10+00,2022-01-27,-1587.6,,,,-1587.6
2592,263,2022-01-27 01:30:28+00,2022-01-27,-396.9,,,,-396.9
2593,77,2022-01-18 07:17:09+00,2022-01-18,595.77,,,,595.77
2594,124,2022-02-01 01:30:18+00,2022-02-01,630,,,,630
2595,255,2022-01-22 01:25:05+00,2022-01-22,820.72,,,,820.72
2596,221,2022-01-18 00:29:31+00,2022-01-18,708.75,,,,708.75
2597,189,2022-01-18 00:30:02+00,2022-01-18,2062.4,,,,2062.4
2598,177,2022-01-18 06:47:21+00,2022-01-18,4398.7,,,,4398.7
2600,5,2022-01-18 06:51:14+00,2022-01-18,2955.61,,,,2955.61
2601,161,2022-01-18 06:44:23+00,2022-01-18,668.85,,,,668.85
2602,235,2022-01-18 00:26:06+00,2022-01-18,1103.17,,,,1103.17
2603,148,2022-01-12 03:33:46+00,2022-01-12,-387.24,,,,-387.24
2604,192,2022-01-18 06:47:05+00,2022-01-18,737.99,,,,737.99
2605,164,2022-01-18 06:50:54+00,2022-01-18,1179.81,,,,1179.81
2606,167,2022-01-22 01:31:22+00,2022-01-22,8419.66,,,,8419.66
2607,260,2022-01-20 23:16:42+00,2022-01-20,1575,,,,1575
2608,256,2022-01-18 06:48:13+00,2022-01-18,662.39,,,,662.39
2609,156,2022-01-18 00:23:59+00,2022-01-18,5093.46,,,,5093.46
2610,236,2022-01-18 00:24:14+00,2022-01-18,3150,,,,3150
2611,237,2022-01-18 00:24:27+00,2022-01-18,892.5,,,,892.5
2612,266,2022-01-18 07:15:27+00,2022-01-18,926.63,,,,926.63
2613,238,2022-01-12 07:57:01+00,2022-01-12,1680,,,,1680
2614,234,2022-01-18 06:41:53+00,2022-01-18,4142.82,,,,4142.82
2615,247,2022-01-18 06:45:23+00,2022-01-18,1118.25,,,,1118.25
2616,187,2022-01-18 00:29:05+00,2022-01-18,1567.93,,,,1567.93
2617,150,2022-01-18 06:47:39+00,2022-01-18,1548.75,,,,1548.75
2599,252,2022-01-18 06:44:41+00,2022-01-18,331.41,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,331.41
2618,169,2022-01-18 06:46:26+00,2022-01-18,1155.2,,,,1155.2
2619,242,2022-01-22 01:25:26+00,2022-01-22,1096.46,,,,1096.46
2620,251,2022-01-18 06:50:17+00,2022-01-18,212.66,,,,212.66
2621,44,2022-01-18 06:49:11+00,2022-01-18,2676.66,,,,2676.66
2622,264,2022-01-18 06:48:39+00,2022-01-18,2358.92,,,,2358.92
2623,172,2022-01-18 06:45:44+00,2022-01-18,1578.87,,,,1578.87
2624,63,2022-01-18 18:12:06+00,2022-01-18,3964.11,,,,3964.11
2625,220,2022-01-18 06:46:44+00,2022-01-18,3657.7,,,,3657.7
2626,244,2022-01-18 06:52:42+00,2022-01-18,757.31,,,,757.31
2627,179,2022-01-18 06:50:35+00,2022-01-18,1527.78,,,,1527.78
2628,157,2022-01-18 06:45:03+00,2022-01-18,2810.88,,,,2810.88
2629,250,2022-01-18 06:49:33+00,2022-01-18,3814.65,,,,3814.65
2630,168,2022-01-22 01:29:36+00,2022-01-22,23312.08,,,,23312.08
2631,229,2022-01-18 06:43:26+00,2022-01-18,506.63,,,,506.63
2632,5,2022-01-11 23:32:40+00,2022-01-11,257.25,,,,257.25
2633,269,2022-01-18 21:17:57+00,2022-01-18,490.88,,,,490.88
2634,235,2022-02-05 01:23:40+00,2022-02-05,210,,,,210
2635,266,2022-02-02 20:39:57+00,2022-02-02,0.01,,,,0.01
2636,77,2022-02-25 18:18:00+00,2022-02-25,551.25,,,,551.25
2637,124,2022-03-01 02:14:00+00,2022-03-01,630,,,,630
2638,255,2022-02-17 18:52:08+00,2022-02-17,892.55,,,,892.55
2639,221,2022-02-10 04:40:20+00,2022-02-10,708.75,,,,708.75
2640,189,2022-02-10 04:59:48+00,2022-02-10,2036.99,,,,2036.99
2641,177,2022-02-10 04:41:13+00,2022-02-10,4381.16,,,,4381.16
2642,252,2022-02-10 04:56:13+00,2022-02-10,706.32,,,,706.32
2643,5,2022-02-10 05:03:52+00,2022-02-10,3476.94,,,,3476.94
2644,161,2022-02-23 20:53:16+00,2022-02-23,642.6,,,,642.6
2645,235,2022-02-17 18:47:30+00,2022-02-17,1094.46,,,,1094.46
2646,192,2022-02-17 18:48:53+00,2022-02-17,714.42,,,,714.42
2647,164,2022-02-10 05:01:02+00,2022-02-10,1189.32,,,,1189.32
2648,167,2022-02-17 18:44:39+00,2022-02-17,8572.95,,,,8572.95
2649,260,2022-02-10 04:42:55+00,2022-02-10,1669.5,,,,1669.5
2650,256,2022-02-10 04:49:07+00,2022-02-10,662.39,,,,662.39
2651,156,2022-02-17 18:44:19+00,2022-02-17,11507.73,,,,11507.73
2652,238,2022-02-22 20:38:03+00,2022-02-22,3416.8,,,,3416.8
2653,234,2022-02-17 18:47:03+00,2022-02-17,4075.85,,,,4075.85
2654,247,2022-02-10 04:43:20+00,2022-02-10,1118.25,,,,1118.25
2655,187,2022-02-10 04:43:43+00,2022-02-10,1586.79,,,,1586.79
2656,150,2022-02-10 04:59:25+00,2022-02-10,1548.75,,,,1548.75
2657,169,2022-02-10 04:55:47+00,2022-02-10,1537.97,,,,1537.97
2658,125,2022-03-01 02:12:36+00,2022-03-01,11271.22,,,,11271.22
2659,242,2022-02-22 20:28:21+00,2022-02-22,1096.46,,,,1096.46
2660,251,2022-02-17 18:48:23+00,2022-02-17,1548.75,,,,1548.75
2661,44,2022-02-10 04:41:38+00,2022-02-10,2683.24,,,,2683.24
2662,223,2022-02-22 20:28:02+00,2022-02-22,5368.26,,,,5368.26
2663,264,2022-02-22 20:28:56+00,2022-02-22,1564.14,,,,1564.14
