id,description,subtotal_before_tax,tax_amount,quantity,price_per_unit,amount_multiplier,tax_id,charge_id,account_code,internal_note,invoice_id,status
27552,"Usages for Double Low Burner 1 for the month of Oct, 2024 at 401 Industrial",1.99,0.10,0.880833333333333,2.25,,2,18174,401,,6284,0
27553,"Usages for Oven 1 for the month of Oct, 2024 at 401 Industrial",0.19,0.01,0.105277777777778,1.75,,2,18177,401,,6284,0
25595,Monthly Licensing Fee - June 2024,1500,75,1,1500,1,2,,420,,5958,0
20700,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",0,0.00,,1.75,,2,12517,401,,5163,0
20701,"Usages for Oven 3 for the month of Jan, 2024 at 401 Industrial",0.03,0.00,0.0155555555555556,1.75,,2,12518,401,,5163,0
20702,"Usages for Oven 2 for the month of Jan, 2024 at 401 Industrial",0.01,0.00,0.000833333333333333,1.75,,2,12520,401,,5163,0
20703,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",4.61,0.23,2.045,2.25,,2,12522,401,,5163,0
20704,"Membership fee for the month of February, 2024",3250,162.50,,,,2,12664,400,,5163,0
20705,"Usages for Oven 6 for the month of Jan, 2024 at 401 Industrial",8.27,0.41,4.72055555555556,1.75,,2,12516,401,,5163,0
20706,"Usages for Oven 4 for the month of Jan, 2024 at 401 Industrial",0,0.00,,1.75,,2,12525,401,,5163,0
20707,Pop-Up Rental 2 Days,400,20.00,2,200,,2,12264,411,,5163,0
20708,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",2.65,0.13,2.64555555555556,1,,2,12524,401,,5163,0
20709,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",7.02,0.35,3.1175,2.25,,2,12523,401,,5163,0
20710,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",4.81,0.24,2.91361111111111,1.65,,2,12521,401,,5163,0
20711,"Usages for Oven 1 for the month of Jan, 2024 at 401 Industrial",0,0.00,,1.75,,2,12519,401,,5163,0
20712,"Membership fee for the month of February, 2024",300,15.00,,,,2,12672,400,,5164,0
20713,"Usages for Oven 3 for the month of Jan, 2024 at 401 Industrial",3.24,0.16,1.8475,1.75,,2,12603,401,,5165,0
20714,"Extra Dry Storage for the month of February, 2024",100,5.00,,,,2,12674,400,,5165,0
20715,"Membership fee (Half Package) for the month of February, 2024",1850,92.50,,,,2,12676,400,,5165,0
20716,"Freezer in Station for the month of February, 2024",50,2.50,,,,2,12675,400,,5165,0
20717,Workshop Catering,-401,-20.05,1,-401,,2,12265,400,,5165,0
20718,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",1.16,0.06,0.660833333333333,1.75,,2,12602,401,,5165,0
20719,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",14.57,0.73,8.82805555555556,1.65,,2,12600,401,,5165,0
20720,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",58.66,2.93,58.6527777777778,1,,2,12599,401,,5165,0
20721,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",28.2,1.41,12.5319444444444,2.25,,2,12598,401,,5165,0
20722,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",0.35,0.02,0.151944444444444,2.25,,2,12601,401,,5165,0
20723,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",6.05,0.30,6.04527777777778,1,,2,12638,401,,5166,0
20724,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",0.01,0.00,0.00388888888888889,1.65,,2,12636,401,,5166,0
20725,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",16,0.80,7.1075,2.25,,2,12637,401,,5166,0
20726,"Membership fee for the month of February, 2024",1400,70.00,,,,2,12673,400,,5166,0
20727,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",104.54,5.23,46.4611111111111,2.25,,2,12635,401,,5166,0
20728,"Membership for the month of February, 2024",600,30.00,,,,2,12718,400,,5167,0
20729,"Usages for Small Mixer for the month of Jan, 2024 at 401 Industrial",0.01,0.00,0.000833333333333333,1.5,,2,12616,401,,5168,0
20730,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",0.16,0.01,0.0708333333333333,2.25,,2,12618,401,,5168,0
20731,"Usages for Oven 6 for the month of Jan, 2024 at 401 Industrial",19.5,0.98,11.1394444444444,1.75,,2,12613,401,,5168,0
20732,"Membership Fee  for the month of February, 2024",3200,160.00,,,,2,12667,400,,5168,0
20733,"Usages for Oven 4 for the month of Jan, 2024 at 401 Industrial",0.16,0.01,0.09,1.75,,2,12619,401,,5168,0
20734,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",13.08,0.65,7.46888888888889,1.75,,2,12614,401,,5168,0
20735,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",29.74,1.49,18.0186111111111,1.65,,2,12611,401,,5168,0
20736,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",1.31,0.07,0.578611111111111,2.25,,2,12617,401,,5168,0
20737,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",4.54,0.23,3.02138888888889,1.5,,2,12610,401,,5168,0
20738,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",80.95,4.05,80.945,1,,2,12612,401,,5168,0
20739,"Usages for Large Mixer for the month of Jan, 2024 at 401 Industrial",3.3,0.16,1.88361111111111,1.75,,2,12615,401,,5168,0
20740,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",45.93,2.30,45.9230555555556,1,,2,12498,401,,5169,0
20741,"Membership fee for the month of February, 2024",1350,67.50,,,,2,12702,400,,5169,0
20742,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",0.06,0.00,0.0241666666666667,2.25,,2,12501,401,,5169,0
20743,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",41.18,2.06,24.9563888888889,1.65,,2,12499,401,,5169,0
20744,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",1.95,0.10,0.865833333333333,2.25,,2,12500,401,,5169,0
20745,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",4.2,0.21,2.39888888888889,1.75,,2,12502,401,,5169,0
20746,"Membership fee  for the month of February, 2024",2050,102.50,,,,2,12696,400,,5170,0
20747,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",1.85,0.09,1.84416666666667,1,,2,12626,401,,5170,0
20748,"Usages for Fryer for the month of Jan, 2024 at 401 Industrial",73.92,3.70,37.9069444444444,1.95,,2,12623,401,,5170,0
20749,"Usages for Large Mixer for the month of Jan, 2024 at 401 Industrial",2.03,0.10,1.15833333333333,1.75,,2,12625,401,,5170,0
20750,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",1.27,0.06,0.7675,1.65,,2,12627,401,,5170,0
20751,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",7.01,0.35,4.00027777777778,1.75,,2,12624,401,,5170,0
23567,Licensing Fee - March 1 - June 30 2024,3750,187.5,3,1250,1,2,,420,,5641,0
20752,"Increase to Full station Oct 1 2023 for the month of February, 2024",950,47.50,,,,2,12695,400,,5170,0
20753,"Usages for Oven 6 for the month of Jan, 2024 at 401 Industrial",78,3.90,44.5686111111111,1.75,,2,12622,401,,5170,0
20754,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",0.71,0.04,0.705,1,,2,12650,401,,5171,0
20755,"Membership fee for the month of February, 2024",750,37.50,,,,2,12682,400,,5171,0
20756,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",1.37,0.07,0.91,1.5,,2,12651,401,,5171,0
20757,"Membership fee for the month of February, 2024",2000,100.00,,,,2,12684,400,,5172,0
20758,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",5.77,0.29,5.76055555555556,1,,2,12504,401,,5173,0
20759,"Usages for Oven 2 for the month of Jan, 2024 at 401 Industrial",1.71,0.09,0.973888888888889,1.75,,2,12505,401,,5173,0
20760,"Usages for Oven 1 for the month of Jan, 2024 at 401 Industrial",7.76,0.39,4.43222222222222,1.75,,2,12509,401,,5173,0
20761,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",5.42,0.27,3.61083333333333,1.5,,2,12508,401,,5173,0
20762,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",29.98,1.50,18.1677777777778,1.65,,2,12503,401,,5173,0
20763,"Membership fee for the month of February, 2024",2175,108.75,,,,2,12663,400,,5173,0
20764,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",6.18,0.31,2.74555555555556,2.25,,2,12506,401,,5173,0
20765,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",4.62,0.23,2.04944444444444,2.25,,2,12507,401,,5173,0
20766,"Membership fee for the month of February, 2024",700,35.00,,,,2,12688,400,,5174,0
20767,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",3.39,0.17,2.25361111111111,1.5,,2,12629,401,,5175,0
20768,"Usages for Oven 1 for the month of Jan, 2024 at 401 Industrial",0.02,0.00,0.00666666666666667,1.75,,2,12634,401,,5175,0
20769,"Membership fee (3 month 20% uplift) for the month of February, 2024",0,0.00,,,,2,12707,400,,5175,0
20770,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",5.71,0.29,5.71,1,,2,12630,401,,5175,0
20771,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",31.05,1.55,18.8166666666667,1.65,,2,12633,401,,5175,0
20772,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",108.12,5.41,48.05,2.25,,2,12632,401,,5175,0
20773,"Usages for Small Mixer for the month of Jan, 2024 at 401 Industrial",0.01,0.00,0.000555555555555556,1.5,,2,12631,401,,5175,0
20774,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",71.7,3.58,31.8661111111111,2.25,,2,12628,401,,5175,0
20775,"Membership Fee for the month of February, 2024",1600,80.00,,,,2,12686,400,,5176,0
20776,"Usages for Oven 1 for the month of Jan, 2024 at 401 Industrial",19.66,0.98,11.2322222222222,1.75,,2,12531,401,,5177,0
20777,"Usages for Oven 4 for the month of Jan, 2024 at 401 Industrial",0.04,0.00,0.02,1.75,,2,12535,401,,5177,0
20778,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",9.12,0.46,5.52361111111111,1.65,,2,12527,401,,5177,0
20779,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",133.54,6.68,59.3511111111111,2.25,,2,12528,401,,5177,0
20780,"Usages for Small Mixer for the month of Jan, 2024 at 401 Industrial",5.47,0.27,3.64472222222222,1.5,,2,12530,401,,5177,0
20781,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",0.31,0.02,0.173611111111111,1.75,,2,12533,401,,5177,0
20782,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",7.37,0.37,7.36444444444444,1,,2,12529,401,,5177,0
20783,"Usages for Oven 6 for the month of Jan, 2024 at 401 Industrial",20.65,1.03,11.7958333333333,1.75,,2,12534,401,,5177,0
20784,"Usages for Oven 2 for the month of Jan, 2024 at 401 Industrial",0.09,0.00,0.0511111111111111,1.75,,2,12532,401,,5177,0
20785,"Usages for Burner 3 for the month of Jan, 2024 at 401 Industrial",28.55,1.43,19.0322222222222,1.5,,2,12526,401,,5177,0
20786,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",28.34,1.42,12.5938888888889,2.25,,2,12536,401,,5177,0
20787,"Membership fee (+10% uplift) for the month of February, 2024",3520,176.00,,,,2,12658,400,,5177,0
20788,"Usages for Oven 2 for the month of Jan, 2024 at Laurel Street Upstairs",9.71,0.49,5.54805555555556,1.75,,2,12541,401,,5178,0
20789,"Usages for Oven 1 for the month of Jan, 2024 at Laurel Street Upstairs",27.42,1.37,15.6661111111111,1.75,,2,12537,401,,5178,0
20790,"Usages for Double Burner for the month of Jan, 2024 at Laurel Street Upstairs",0,0.00,,1.5,,2,12540,401,,5178,0
20791,"Membership Fee for the month of February, 2024",5602,280.10,,,,2,12691,400,,5178,0
20792,"Usages for Range for the month of Jan, 2024 at Laurel Street Upstairs",1.05,0.05,0.696944444444444,1.5,,2,12539,401,,5178,0
20793,"Usages for Mochido Fryer for the month of Jan, 2024 at Laurel Street Upstairs",299.08,14.95,170.901944444444,1.75,,2,12538,401,,5178,0
20794,"Membership fee for the month of February, 2024",225,11.25,,,,2,12683,400,,5179,0
20795,"Usages for Small Mixer for the month of Jan, 2024 at 401 Industrial",0.02,0.00,0.0116666666666667,1.5,,2,12649,401,,5179,0
20796,"Rent 
 for the month of February, 2024",475,23.75,,,,2,12665,400,,5180,0
20797,"Membership fee from June 1 2023 contract to full station  for the month of February, 2024",2650,132.50,,,,2,12681,400,,5181,0
20798,"Plug in charge per month  for the month of February, 2024",160,8.00,,,,2,12680,400,,5181,0
20799,"Usages for Double Low Burner for the month of Jan, 2024 at 401 Industrial",3.2,0.16,1.42083333333333,2.25,,2,12513,401,,5182,0
20800,"Usages for Oven 6 for the month of Jan, 2024 at 401 Industrial",24.51,1.23,14.0033333333333,1.75,,2,12510,401,,5182,0
20801,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",0.44,0.02,0.435833333333333,1,,2,12515,401,,5182,0
20802,"Usages for Burner 2 for the month of Jan, 2024 at 401 Industrial",1.53,0.08,0.679166666666666,2.25,,2,12514,401,,5182,0
20803,"Freezer in Station for the month of February, 2024",50,2.50,,,,2,12699,401,,5182,0
21228,"Membership fee for the month of March, 2024",1200,60,,,,2,12958,400,,5232,0
20804,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",4.16,0.21,2.51583333333333,1.65,,2,12511,401,,5182,0
20805,"Membership fee for the month of February, 2024",1500,75.00,,,,2,12700,400,,5182,0
20806,"Usages for Oven 5 for the month of Jan, 2024 at 401 Industrial",1.22,0.06,0.693611111111111,1.75,,2,12512,401,,5182,0
20807,"Usages for Oven 1 for the month of Jan, 2024 at Laurel Street Upstairs",22.53,1.13,12.8711111111111,1.75,,2,12621,401,,5183,0
20808,"Usages for Oven 2 for the month of Jan, 2024 at Laurel Street Upstairs",16.11,0.81,9.20527777777778,1.75,,2,12620,401,,5183,0
20809,"Membership fee for the month of February, 2024",900,45.00,,,,2,12671,400,,5183,0
20810,"Membership fee for the month of February, 2024",600,30.00,,,,2,12670,400,,5184,0
20811,Class charge,200,10.00,1,200,,2,12263,411,,5185,0
20812,"$1650 half station, (includes $25 plug-in charge)  for the month of February, 2024",1650,82.50,,,,2,12715,400,,5185,0
20813,"Membership fee for the month of February, 2024",945,47.25,,,,2,12703,400,,5186,0
20814,"Membership fee for the month of January, 2024",0,0.00,,,,2,12015,400,,5186,0
20815,"Membership fee for the month of February, 2024",550,27.50,,,,2,12687,400,,5187,0
20816,Workshop Catering Inv 001,-100,-5.00,1,-100,,2,12266,400,,5188,0
20817,"Membership fee  for the month of February, 2024",700,35.00,,,,2,12694,400,,5188,0
20818,"Membership fee for the month of February, 2024",1600,80.00,,,,2,12712,400,,5189,0
20819,"Usages for Oven 3 for the month of Jan, 2024 at 417 Industrial",1.14,0.06,0.647777777777778,1.75,,2,12656,401,,5190,0
20820,"Membership fee (10% uplift for 6 month contract) for the month of February, 2024",1265,63.25,,,,2,12685,400,,5190,0
20821,"Membership fee for the month of February, 2024",450,22.50,,,,2,12701,400,,5191,0
20822,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",7.08,0.35,4.29,1.65,,2,12639,401,,5191,0
20823,"Membership fee for the month of February, 2024",500,25.00,,,,2,12704,400,,5192,0
20824,"Membership fee for the month of February, 2024",495,24.75,,,,2,12690,400,,5193,0
20825,"Membership fee for the month of February, 2024",1550,77.50,,,,2,12698,400,,5194,0
20826,"Membership fee for the month of February, 2024",2175,108.75,,,,2,12693,400,,5195,0
20827,"Usages for Range Left for the month of Jan, 2024 at 401 Industrial",2.92,0.15,1.76555555555556,1.65,,2,12643,401,,5195,0
20828,"Usages for Range Right for the month of Jan, 2024 at 401 Industrial",0.29,0.01,0.288333333333333,1,,2,12642,401,,5195,0
20829,"Quarter Station (one month contract uplift 50%) for the month of February, 2024",1425,71.25,,,,2,12714,400,,5196,0
20830,"Membership fee for the month of February, 2024",950,47.50,,,,2,12717,400,,5197,0
20831,"Membership fee for the month of February, 2024",2050,102.50,,,,2,12657,400,,5198,0
20832,"Membership fee for the month of February, 2024",1150,57.50,,,,2,12689,400,,5199,0
20833,"Membership fee for the month of February, 2024",450,22.50,,,,2,12708,400,,5200,0
20834,"Membership fee for the month of February, 2024",600,30.00,,,,2,12677,400,,5201,0
20835,"Membership fee for the month of February, 2024",7904.76,395.24,,,,2,12668,400,,5202,0
20836,"Membership fee for the month of February, 2024",450,22.50,,,,2,12678,400,,5203,0
20843,2% interest compounded monthly for 1 month on outstanding amount from invoice DK-623-2024-1,0.00,0.00,0.02,0.00,,5,12725,470,,5188,2
20841,2% interest compounded monthly for 1 month on outstanding amount from invoice CD-273-2024-1,5.44,0.00,0.02,5.44,,5,12723,470,,5157,0
20837,2% interest compounded monthly for 1 month on outstanding amount from invoice DP-625-2024-1,67.79,0.00,0.02,67.79,,5,12719,470,,5170,0
20840,2% interest compounded monthly for 1 month on outstanding amount from invoice 1B-680-2024-1,0.82,0.00,0.02,0.82,,5,12722,470,,5154,0
20842,2% interest compounded monthly for 1 month on outstanding amount from invoice MS-578-2024-1,0.27,0.00,0.02,0.27,,5,12724,470,,5191,0
20839,2% interest compounded monthly for 1 month on outstanding amount from invoice NY-584-2024-1,34.60,0.00,0.02,34.60,,5,12721,470,,5182,0
20838,2% interest compounded monthly for 1 month on outstanding amount from invoice PT-667-2024-1,29.17,0.00,0.02,29.17,,5,12720,470,,5169,0
20844,2% interest compounded monthly for 1 month on outstanding amount from invoice UT-168-2024-1,947.98,0.00,0.02,947.98,,5,12726,470,,5158,0
21556,2% interest compounded monthly for 2 months on outstanding amount from invoice KF-167-2024-3,0.00,0.00,1,0.00,,5,13269,470,,5298,2
21559,2% interest compounded monthly for 1 month on outstanding amount from invoice SB-179-2024-4,0.00,0.00,1,0.00,,5,13272,470,,5307,2
21565,2% interest compounded monthly for 3 months on outstanding amount from invoice DK-623-2024-1,0.00,0.00,1,0.00,,5,13278,470,,5334,2
21551,2% interest compounded monthly for 2 months on outstanding amount from invoice A&-77-2024-3,12.85,0.00,1,12.85,,5,13264,470,,5331,1
21542,2% interest compounded monthly for 1 month on outstanding amount from invoice CC-252-2024-4,2.10,0.00,1,2.10,,5,13255,470,,5329,0
21553,2% interest compounded monthly for 1 month on outstanding amount from invoice CD-273-2024-4,63.98,0.00,1,63.98,,5,13266,470,,5317,0
21568,2% interest compounded monthly for 1 month on outstanding amount from invoice CD-635-2024-4,0.01,0.00,1,0.01,,5,13281,470,,5294,0
21523,2% interest compounded monthly for 1 month on outstanding amount from invoice DP-625-2024-4,32.38,0.00,1,32.38,,5,13236,470,,5292,0
21571,2% interest compounded monthly for 1 month on outstanding amount from invoice EF-595-2024-4,10.70,0.00,1,10.70,,5,13284,470,,5336,0
21554,2% interest compounded monthly for 1 month on outstanding amount from invoice FH-601-2024-4,44.66,0.00,1,44.66,,5,13267,470,,5290,0
21570,2% interest compounded monthly for 1 month on outstanding amount from invoice LB-285-2024-4,0.01,0.00,1,0.01,,5,13283,470,,5300,0
21552,2% interest compounded monthly for 1 month on outstanding amount from invoice LR-697-2024-3,0.40,0.00,1,0.40,,5,13265,470,,5330,0
21562,2% interest compounded monthly for 1 month on outstanding amount from invoice MG-712-2024-1,0.01,0.00,1,0.01,,5,13275,470,,5323,0
21555,2% interest compounded monthly for 1 month on outstanding amount from invoice MS-578-2024-4,9.65,0.00,1,9.65,,5,13268,470,,5310,0
21560,2% interest compounded monthly for 1 month on outstanding amount from invoice PS-673-2024-4,12.85,0.00,1,12.85,,5,13273,470,,5314,0
21569,2% interest compounded monthly for 1 month on outstanding amount from invoice PT-667-2024-4,31.30,0.00,1,31.30,,5,13282,470,,5284,0
21558,2% interest compounded monthly for 2 months on outstanding amount from invoice RR-665-2024-3,14.99,0.00,1,14.99,,5,13271,470,,5319,1
21563,2% interest compounded monthly for 1 month on outstanding amount from invoice TH-572-2024-4,0.01,0.00,1,0.01,,5,13276,470,,5338,0
21566,2% interest compounded monthly for 1 month on outstanding amount from invoice UR-287-2024-4,0.01,0.00,1,0.01,,5,13279,470,,5281,0
23568,Food Cart for June,3000,150,1,3000,1,2,,402,,5642,0
21577,"Usages for Range for the month of Mar, 2024 at Laurel Street Upstairs",4.31,0.22,2.86861111111111,1.5,,2,13151,401,,5315,0
21578,"Usages for Oven 1 for the month of Mar, 2024 at Laurel Street Upstairs",6.67,0.33,3.80944444444444,1.75,,2,13152,401,,5315,0
21593,"Usages for Upmeals - Combi Oven for the month of Mar, 2024 at Laurel Street - Downstairs (HACCP)",2784.98,139.25,506.359166666667,5.5,,2,13035,401,,5302,0
21594,"Usages for Dble Burner 1 (Left) for the month of Mar, 2024 at Laurel Street - Downstairs (HACCP)",255.69,12.78,146.108333333333,1.75,,2,13029,401,,5302,0
21595,"Usages for Dble Burner 4 (Right) for the month of Mar, 2024 at Laurel Street - Downstairs (HACCP)",122.08,6.1,69.7594444444444,1.75,,2,13034,401,,5302,0
21596,"Usages for Mixer for the month of Mar, 2024 at Laurel Street - Downstairs (HACCP)",1.44,0.07,0.717777777777778,2,,2,13036,401,,5302,0
21597,"Usages for Dble Burner 2 (Left) for the month of Mar, 2024 at Laurel Street - Downstairs (HACCP)",316.09,15.8,180.621944444444,1.75,,2,13030,401,,5302,0
21598,"Usages for Oven 2 for the month of Mar, 2024 at Laurel Street - Downstairs (HACCP)",0.01,0,0.000555555555555556,1.75,,2,13037,401,,5302,0
21599,"Usages for Oven 1 for the month of Mar, 2024 at Laurel Street - Downstairs (HACCP)",521.9,26.1,298.223333333333,1.75,,2,13033,401,,5302,0
21600,"Usages for Fryer (Left) for the month of Mar, 2024 at Laurel Street - Downstairs (HACCP)",437.55,21.88,203.5075,2.15,,2,13032,401,,5302,0
21601,"March 2024 Contract Rate, Month 1-4 pricing
 for the month of April, 2024",43155,2157.75,,,,2,13208,400,,5302,0
21602,"Usages for Dble Burner 3 (Left) for the month of Mar, 2024 at Laurel Street - Downstairs (HACCP)",458.83,22.94,262.184166666667,1.75,,2,13031,401,,5302,0
21603,"Usages for Range (Left) for the month of Feb, 2024 at Laurel Street - Downstairs (HACCP)",553.12,27.66,368.741388888889,1.5,,2,13028,401,,5302,0
25618,Credit of Interest,-284.09,0,1,-284.09,1,4,,470,,5959,0
21579,2% interest compounded monthly for 1 month on outstanding amount from invoice TS-706-2024-1,6.87,0,1,6.87,,5,13274,470,,5315,0
21604,2% interest compounded monthly for 14 days on outstanding amount from invoice UT-168-2024-4,481.32,0,1,481.32,,5,,470,,5302,0
27411,Rent Oct 15th-31st,675,33.75,0.5,1350,1,2,,400,,6251,0
27647,"Membership Fee  for the month of November, 2024",0,0,,,,2,18251,400,,6294,0
27648,"Usages for Large Mixer for the month of Oct, 2024 at 401 Industrial",2.32,0.12,1.32444444444444,1.75,,2,18168,401,,6294,0
27649,InteresttoolTipData:1819.42000000000000 * 0.0007329010780397431693989071 * 17 = 22.67,22.67,0,1,22.67,,5,18305,470,,6294,0
27650,Station cleaning charges,100,0,1,100,,4,,419,,6294,0
21609,"Freezer in-station for the month of April, 2024",50,2.5,,,,2,13197,400,,5333,0
21610,"Membership fee for the month of April, 2024",900,45,,,,2,13198,400,,5333,0
22776,"Usages for Oven 5 for the month of Apr, 2024 at 401 Industrial",1.55,0.08,0.883888888888889,1.75,,2,14398,401,,5517,0
22777,"Usages for Oven 2 for the month of Apr, 2024 at 401 Industrial",1.47,0.07,0.836944444444444,1.75,,2,14396,401,,5517,0
22778,"Usages for Range Left for the month of Apr, 2024 at 401 Industrial",2.17,0.11,1.31111111111111,1.65,,2,14393,401,,5517,0
22779,"Usages for Burner 2 for the month of Apr, 2024 at 401 Industrial",1.36,0.07,0.603333333333333,2.25,,2,14397,401,,5517,0
22780,"Usages for Double Low Burner for the month of Apr, 2024 at 401 Industrial",2.64,0.13,1.17222222222222,2.25,,2,14394,401,,5517,0
22781,"Usages for Oven 1 for the month of Apr, 2024 at 401 Industrial",8.1,0.40,4.62638888888889,1.75,,2,14395,401,,5517,0
22782,"Usages for Range Right for the month of Apr, 2024 at 401 Industrial",5.83,0.29,5.82222222222222,1,,2,14392,401,,5517,0
21611,2% interest compounded monthly for 10 days on outstanding amount from invoice TD-708-2024-01,3.15,0,1,3.15,,5,,470,,5333,0
23506,2% interest compounded monthly for  on outstanding amount from invoice A&-77-2024-9,0.00,0.00,1,0.00,,5,14920,470,,5598,2
23488,2% interest compounded monthly for  on outstanding amount from invoice AG-683-2024-5,0.02,0.00,1,0.02,,5,14902,470,,5610,1
23501,2% interest compounded monthly for  on outstanding amount from invoice KA-725-2024-1,0.01,0.00,1,0.01,,5,14915,470,,5594,1
23502,2% interest compounded monthly for  on outstanding amount from invoice KA-725-2024-5,0.01,0.00,1,0.01,,5,14916,470,,5594,1
23505,2% interest compounded monthly for  on outstanding amount from invoice MF-638-2024-9,0.03,0.00,1,0.03,,5,14919,470,,5583,1
23499,2% interest compounded monthly for  on outstanding amount from invoice OI-693-2024-5,0.01,0.00,1,0.01,,5,14913,470,,5630,1
23500,2% interest compounded monthly for  on outstanding amount from invoice OI-693-2024-9,0.01,0.00,1,0.01,,5,14914,470,,5630,1
23495,2% interest compounded monthly for  on outstanding amount from invoice TH-572-2024-9,0.02,0.00,1,0.02,,5,14909,470,,5582,1
22832,"Usages for Oven 3 for the month of Apr, 2024 at 417 Industrial",3.04,0.15,1.73611111111111,1.75,,2,14377,401,,5520,0
22833,"Usages for Mixer for the month of Apr, 2024 at 417 Industrial",2.75,0.14,1.37083333333333,2,,2,14374,401,,5520,0
22834,"Usages for Oven 4 for the month of Apr, 2024 at 417 Industrial",0.2,0.01,0.1125,1.75,,2,14378,401,,5520,0
22835,"Usages for Oven 2 for the month of Apr, 2024 at 417 Industrial",11.12,0.56,6.3525,1.75,,2,14376,401,,5520,0
22836,"Membership fee for the month of May, 2024",770,38.50,,,,2,14570,400,,5520,0
22837,"Usages for Oven 1 for the month of Apr, 2024 at 417 Industrial",1.5,0.08,0.855833333333333,1.75,,2,14375,401,,5520,0
21685,correction of oven 2 usage March 16th,-24.5,-1.22,14,-1.75,,2,13006,401,,5283,0
21686,"Usages for Oven 2 for the month of Mar, 2024 at Laurel Street Upstairs",38.64,1.93,22.0755555555556,1.75,,2,13023,401,,5283,0
21687,"Usages for Range for the month of Mar, 2024 at Laurel Street Upstairs",4.37,0.22,2.9125,1.5,,2,13022,401,,5283,0
21688,"Usages for Mochido Fryer for the month of Feb, 2024 at Laurel Street Upstairs",281.38,14.07,160.784166666667,1.75,,2,13021,401,,5283,0
21689,"Membership Fee for the month of April, 2024",5602,280.1,,,,2,13216,400,,5283,0
21690,"Usages for Oven 1 for the month of Mar, 2024 at Laurel Street Upstairs",6.33,0.32,3.615,1.75,,2,13024,401,,5283,0
22845,"Usages for Oven 3 for the month of Apr, 2024 at 417 Industrial",30.98,1.55,17.7013888888889,1.75,,2,14371,401,,5522,0
22846,"Membership fee for the month of May, 2024",1600,80.00,,,,2,14603,400,,5522,0
21691,2% interest compounded monthly for 2 months on outstanding amount from invoice MO-234-2024-4,0,0,1,0,,5,13270,470,,5283,0
21711,"Equipment Plug-In: Fryer (Rate for April 2024) for the month of April, 2024",150,7.5,,,,2,13203,401,,5304,0
21712,"Usages for Range Left for the month of Mar, 2024 at 401 Industrial",0.41,0.02,0.246388888888889,1.65,,2,13041,401,,5304,0
21713,"Usages for Fryer for the month of Mar, 2024 at 401 Industrial",0,0,,1.95,,2,13043,401,,5304,0
21714,"Membership Fee  for the month of April, 2024 $3200 plus 20%  uplift from April 1 - April 30",3840,192,1,3840,,2,13204,400,,5304,0
