id,start_time,end_time,asset_id,principal_id,series_id,description,charge_id,booking_status,is_active
21506,2026-04-19 22:00:00+00,2026-04-20 06:00:00+00,111,719,608,,,3,t
21507,2026-04-26 22:00:00+00,2026-04-27 06:00:00+00,111,719,608,,,3,t
21509,2026-05-03 22:00:00+00,2026-05-04 06:00:00+00,111,719,608,,,3,t
21512,2026-05-10 22:00:00+00,2026-05-11 06:00:00+00,111,719,608,,,3,t
21513,2026-05-17 22:00:00+00,2026-05-18 06:00:00+00,111,719,608,,,3,t
21515,2026-05-24 22:00:00+00,2026-05-25 06:00:00+00,111,719,608,,,3,t
21517,2026-05-31 22:00:00+00,2026-06-01 06:00:00+00,111,719,608,,,3,t
21519,2026-06-07 22:00:00+00,2026-06-08 06:00:00+00,111,719,608,,,3,t
21521,2026-06-14 22:00:00+00,2026-06-15 06:00:00+00,111,719,608,,,3,t
21523,2026-06-21 22:00:00+00,2026-06-22 06:00:00+00,111,719,608,,,3,t
21524,2026-06-28 22:00:00+00,2026-06-29 06:00:00+00,111,719,608,,,3,t
23364,2025-08-17 00:00:00+00,2025-08-17 05:30:00+00,93,844,672,,,3,f
23365,2025-08-24 00:00:00+00,2025-08-24 05:30:00+00,93,844,672,,,3,f
23366,2025-08-31 00:00:00+00,2025-08-31 05:30:00+00,93,844,672,,,3,f
23367,2025-09-07 00:00:00+00,2025-09-07 05:30:00+00,93,844,672,,,3,f
23368,2025-09-14 00:00:00+00,2025-09-14 05:30:00+00,93,844,672,,,3,f
23369,2025-09-21 00:00:00+00,2025-09-21 05:30:00+00,93,844,672,,,3,f
23370,2025-09-28 00:00:00+00,2025-09-28 05:30:00+00,93,844,672,,,3,f
23371,2025-10-05 00:00:00+00,2025-10-05 05:30:00+00,93,844,672,,,3,f
23372,2025-10-12 00:00:00+00,2025-10-12 05:30:00+00,93,844,672,,,3,f
23373,2025-10-19 00:00:00+00,2025-10-19 05:30:00+00,93,844,672,,,3,f
23374,2025-10-26 00:00:00+00,2025-10-26 05:30:00+00,93,844,672,,,3,f
23375,2025-11-02 00:00:00+00,2025-11-02 05:30:00+00,93,844,672,,,3,f
23376,2025-11-09 00:00:00+00,2025-11-09 05:30:00+00,93,844,672,,,3,f
24777,2026-01-03 15:30:00+00,2026-01-03 23:30:00+00,95,902,732,,,3,t
24779,2026-01-10 15:30:00+00,2026-01-10 23:30:00+00,95,902,732,,,3,t
24782,2026-01-17 15:30:00+00,2026-01-17 23:30:00+00,95,902,732,,,3,t
24784,2026-01-24 15:30:00+00,2026-01-24 23:30:00+00,95,902,732,,,3,t
24786,2026-01-31 15:30:00+00,2026-01-31 23:30:00+00,95,902,732,,,3,t
24788,2026-02-07 15:30:00+00,2026-02-07 23:30:00+00,95,902,732,,,3,t
24790,2026-02-14 15:30:00+00,2026-02-14 23:30:00+00,95,902,732,,,3,t
24791,2026-02-21 15:30:00+00,2026-02-21 23:30:00+00,95,902,732,,,3,t
24792,2026-02-28 15:30:00+00,2026-02-28 23:30:00+00,95,902,732,,,3,t
24795,2026-03-07 15:30:00+00,2026-03-07 23:30:00+00,95,902,732,,,3,t
24796,2026-03-14 15:30:00+00,2026-03-14 23:30:00+00,95,902,732,,,3,t
24798,2026-03-21 15:30:00+00,2026-03-21 23:30:00+00,95,902,732,,,3,t
24800,2026-03-28 15:30:00+00,2026-03-28 23:30:00+00,95,902,732,,,3,t
24802,2026-04-04 15:30:00+00,2026-04-04 23:30:00+00,95,902,732,,,3,t
24804,2026-04-11 15:30:00+00,2026-04-11 23:30:00+00,95,902,732,,,3,t
24805,2026-04-18 15:30:00+00,2026-04-18 23:30:00+00,95,902,732,,,3,t
24807,2026-04-25 15:30:00+00,2026-04-25 23:30:00+00,95,902,732,,,3,t
24809,2026-05-02 15:30:00+00,2026-05-02 23:30:00+00,95,902,732,,,3,t
24811,2026-05-09 15:30:00+00,2026-05-09 23:30:00+00,95,902,732,,,3,t
24813,2026-05-16 15:30:00+00,2026-05-16 23:30:00+00,95,902,732,,,3,t
24815,2026-05-23 15:30:00+00,2026-05-23 23:30:00+00,95,902,732,,,3,t
24817,2026-05-30 15:30:00+00,2026-05-30 23:30:00+00,95,902,732,,,3,t
24819,2026-06-06 15:30:00+00,2026-06-06 23:30:00+00,95,902,732,,,3,t
24821,2026-06-13 15:30:00+00,2026-06-13 23:30:00+00,95,902,732,,,3,t
24823,2026-06-20 15:30:00+00,2026-06-20 23:30:00+00,95,902,732,,,3,t
24825,2026-06-27 15:30:00+00,2026-06-27 23:30:00+00,95,902,732,,,3,t
24828,2026-07-04 15:30:00+00,2026-07-04 23:30:00+00,95,902,732,,,3,t
24829,2026-07-11 15:30:00+00,2026-07-11 23:30:00+00,95,902,732,,,3,t
24832,2026-07-18 15:30:00+00,2026-07-18 23:30:00+00,95,902,732,,,3,t
24834,2026-07-25 15:30:00+00,2026-07-25 23:30:00+00,95,902,732,,,3,t
24836,2026-08-01 15:30:00+00,2026-08-01 23:30:00+00,95,902,732,,,3,t
24838,2026-08-08 15:30:00+00,2026-08-08 23:30:00+00,95,902,732,,,3,t
24839,2026-08-15 15:30:00+00,2026-08-15 23:30:00+00,95,902,732,,,3,t
16407,2025-06-28 14:00:00+00,2025-06-29 00:00:00+00,81,880,449,,,3,f
16408,2025-07-05 14:00:00+00,2025-07-06 00:00:00+00,81,880,449,,,3,f
16409,2025-07-12 14:00:00+00,2025-07-13 00:00:00+00,81,880,449,,,3,f
16410,2025-07-19 14:00:00+00,2025-07-20 00:00:00+00,81,880,449,,,3,f
16411,2025-07-26 14:00:00+00,2025-07-27 00:00:00+00,81,880,449,,,3,f
16412,2025-08-02 14:00:00+00,2025-08-03 00:00:00+00,81,880,449,,,3,f
16413,2025-08-09 14:00:00+00,2025-08-10 00:00:00+00,81,880,449,,,3,f
16414,2025-08-16 14:00:00+00,2025-08-17 00:00:00+00,81,880,449,,,3,f
16415,2025-08-23 14:00:00+00,2025-08-24 00:00:00+00,81,880,449,,,3,f
16416,2025-08-30 14:00:00+00,2025-08-31 00:00:00+00,81,880,449,,,3,f
16417,2025-09-06 14:00:00+00,2025-09-07 00:00:00+00,81,880,449,,,3,f
16418,2025-09-13 14:00:00+00,2025-09-14 00:00:00+00,81,880,449,,,3,f
16419,2025-09-20 14:00:00+00,2025-09-21 00:00:00+00,81,880,449,,,3,f
16420,2025-09-27 14:00:00+00,2025-09-28 00:00:00+00,81,880,449,,,3,f
16421,2025-10-04 14:00:00+00,2025-10-05 00:00:00+00,81,880,449,,,3,f
16422,2025-10-11 14:00:00+00,2025-10-12 00:00:00+00,81,880,449,,,3,f
16423,2025-10-18 14:00:00+00,2025-10-19 00:00:00+00,81,880,449,,,3,f
16424,2025-10-25 14:00:00+00,2025-10-26 00:00:00+00,81,880,449,,,3,f
16425,2025-11-01 14:00:00+00,2025-11-02 00:00:00+00,81,880,449,,,3,f
16426,2025-11-08 14:00:00+00,2025-11-09 00:00:00+00,81,880,449,,,3,f
16427,2025-11-15 14:00:00+00,2025-11-16 00:00:00+00,81,880,449,,,3,f
16428,2025-11-22 14:00:00+00,2025-11-23 00:00:00+00,81,880,449,,,3,f
16429,2025-11-29 14:00:00+00,2025-11-30 00:00:00+00,81,880,449,,,3,f
16430,2025-12-06 14:00:00+00,2025-12-07 00:00:00+00,81,880,449,,,3,f
16431,2025-12-13 14:00:00+00,2025-12-14 00:00:00+00,81,880,449,,,3,f
16432,2025-12-20 14:00:00+00,2025-12-21 00:00:00+00,81,880,449,,,3,f
16433,2025-12-27 14:00:00+00,2025-12-28 00:00:00+00,81,880,449,,,3,f
16434,2026-01-03 14:00:00+00,2026-01-04 00:00:00+00,81,880,449,,,3,f
16435,2026-01-10 14:00:00+00,2026-01-11 00:00:00+00,81,880,449,,,3,f
21447,2025-09-26 15:00:00+00,2025-09-26 17:00:00+00,111,719,607,,,3,t
21451,2025-10-03 15:00:00+00,2025-10-03 17:00:00+00,111,719,607,,,3,t
21452,2025-10-10 15:00:00+00,2025-10-10 17:00:00+00,111,719,607,,,3,t
21455,2025-10-17 15:00:00+00,2025-10-17 17:00:00+00,111,719,607,,,3,t
21456,2025-10-24 15:00:00+00,2025-10-24 17:00:00+00,111,719,607,,,3,t
21458,2025-10-31 15:00:00+00,2025-10-31 17:00:00+00,111,719,607,,,3,t
21461,2025-11-07 15:00:00+00,2025-11-07 17:00:00+00,111,719,607,,,3,t
21463,2025-11-14 15:00:00+00,2025-11-14 17:00:00+00,111,719,607,,,3,t
21464,2025-11-21 15:00:00+00,2025-11-21 17:00:00+00,111,719,607,,,3,t
21467,2025-11-28 15:00:00+00,2025-11-28 17:00:00+00,111,719,607,,,3,t
21468,2025-12-05 15:00:00+00,2025-12-05 17:00:00+00,111,719,607,,,3,t
21470,2025-12-12 15:00:00+00,2025-12-12 17:00:00+00,111,719,607,,,3,t
21472,2025-12-19 15:00:00+00,2025-12-19 17:00:00+00,111,719,607,,,3,t
21474,2025-12-26 15:00:00+00,2025-12-26 17:00:00+00,111,719,607,,,3,t
21476,2026-01-02 15:00:00+00,2026-01-02 17:00:00+00,111,719,607,,,3,t
21479,2026-01-09 15:00:00+00,2026-01-09 17:00:00+00,111,719,607,,,3,t
21481,2026-01-16 15:00:00+00,2026-01-16 17:00:00+00,111,719,607,,,3,t
21483,2026-01-23 15:00:00+00,2026-01-23 17:00:00+00,111,719,607,,,3,t
21485,2026-01-30 15:00:00+00,2026-01-30 17:00:00+00,111,719,607,,,3,t
21487,2026-02-06 15:00:00+00,2026-02-06 17:00:00+00,111,719,607,,,3,t
21489,2026-02-13 15:00:00+00,2026-02-13 17:00:00+00,111,719,607,,,3,t
21491,2026-02-20 15:00:00+00,2026-02-20 17:00:00+00,111,719,607,,,3,t
21493,2026-02-27 15:00:00+00,2026-02-27 17:00:00+00,111,719,607,,,3,t
21494,2026-03-06 15:00:00+00,2026-03-06 17:00:00+00,111,719,607,,,3,t
21497,2026-03-13 15:00:00+00,2026-03-13 17:00:00+00,111,719,607,,,3,t
21499,2026-03-20 15:00:00+00,2026-03-20 17:00:00+00,111,719,607,,,3,t
21501,2026-03-27 15:00:00+00,2026-03-27 17:00:00+00,111,719,607,,,3,t
21503,2026-04-03 15:00:00+00,2026-04-03 17:00:00+00,111,719,607,,,3,t
21505,2026-04-10 15:00:00+00,2026-04-10 17:00:00+00,111,719,607,,,3,t
21508,2026-04-17 15:00:00+00,2026-04-17 17:00:00+00,111,719,607,,,3,t
21510,2026-04-24 15:00:00+00,2026-04-24 17:00:00+00,111,719,607,,,3,t
21511,2026-05-01 15:00:00+00,2026-05-01 17:00:00+00,111,719,607,,,3,t
21514,2026-05-08 15:00:00+00,2026-05-08 17:00:00+00,111,719,607,,,3,t
21516,2026-05-15 15:00:00+00,2026-05-15 17:00:00+00,111,719,607,,,3,t
21518,2026-05-22 15:00:00+00,2026-05-22 17:00:00+00,111,719,607,,,3,t
21520,2026-05-29 15:00:00+00,2026-05-29 17:00:00+00,111,719,607,,,3,t
21522,2026-06-05 15:00:00+00,2026-06-05 17:00:00+00,111,719,607,,,3,t
21525,2026-06-12 15:00:00+00,2026-06-12 17:00:00+00,111,719,607,,,3,t
21526,2026-06-19 15:00:00+00,2026-06-19 17:00:00+00,111,719,607,,,3,t
21527,2026-06-26 15:00:00+00,2026-06-26 17:00:00+00,111,719,607,,,3,t
16821,2025-10-11 15:00:00+00,2025-10-11 17:30:00+00,108,886,461,,,3,f
16828,2025-10-18 15:00:00+00,2025-10-18 17:30:00+00,108,886,461,,,3,f
16836,2025-10-25 15:00:00+00,2025-10-25 17:30:00+00,108,886,461,,,3,f
16842,2025-11-01 15:00:00+00,2025-11-01 17:30:00+00,108,886,461,,,3,f
16847,2025-11-08 15:00:00+00,2025-11-08 17:30:00+00,108,886,461,,,3,f
24801,2026-04-24 19:30:00+00,2026-04-25 03:30:00+00,95,902,731,,,3,t
24803,2026-05-01 19:30:00+00,2026-05-02 03:30:00+00,95,902,731,,,3,t
24806,2026-05-08 19:30:00+00,2026-05-09 03:30:00+00,95,902,731,,,3,t
24808,2026-05-15 19:30:00+00,2026-05-16 03:30:00+00,95,902,731,,,3,t
24810,2026-05-22 19:30:00+00,2026-05-23 03:30:00+00,95,902,731,,,3,t
24812,2026-05-29 19:30:00+00,2026-05-30 03:30:00+00,95,902,731,,,3,t
24814,2026-06-05 19:30:00+00,2026-06-06 03:30:00+00,95,902,731,,,3,t
24816,2026-06-12 19:30:00+00,2026-06-13 03:30:00+00,95,902,731,,,3,t
24818,2026-06-19 19:30:00+00,2026-06-20 03:30:00+00,95,902,731,,,3,t
24820,2026-06-26 19:30:00+00,2026-06-27 03:30:00+00,95,902,731,,,3,t
24822,2026-07-03 19:30:00+00,2026-07-04 03:30:00+00,95,902,731,,,3,t
24824,2026-07-10 19:30:00+00,2026-07-11 03:30:00+00,95,902,731,,,3,t
24826,2026-07-17 19:30:00+00,2026-07-18 03:30:00+00,95,902,731,,,3,t
24827,2026-07-24 19:30:00+00,2026-07-25 03:30:00+00,95,902,731,,,3,t
24830,2026-07-31 19:30:00+00,2026-08-01 03:30:00+00,95,902,731,,,3,t
24831,2026-08-07 19:30:00+00,2026-08-08 03:30:00+00,95,902,731,,,3,t
24833,2026-08-14 19:30:00+00,2026-08-15 03:30:00+00,95,902,731,,,3,t
24835,2026-08-21 19:30:00+00,2026-08-22 03:30:00+00,95,902,731,,,3,t
24837,2026-08-28 19:30:00+00,2026-08-29 03:30:00+00,95,902,731,,,3,t
24842,2025-08-19 07:00:00+00,2025-08-19 09:00:00+00,95,840,734,,,3,t
24845,2025-08-26 07:00:00+00,2025-08-26 09:00:00+00,95,840,734,,,3,t
24847,2025-09-02 07:00:00+00,2025-09-02 09:00:00+00,95,840,734,,,3,t
24848,2025-09-09 07:00:00+00,2025-09-09 09:00:00+00,95,840,734,,,3,t
21528,2025-07-21 22:00:00+00,2025-07-22 06:00:00+00,98,865,609,,,3,t
21529,2025-07-28 22:00:00+00,2025-07-29 06:00:00+00,98,865,609,,,3,t
21530,2025-08-04 22:00:00+00,2025-08-05 06:00:00+00,98,865,609,,,3,t
21531,2025-08-11 22:00:00+00,2025-08-12 06:00:00+00,98,865,609,,,3,t
21532,2025-08-18 22:00:00+00,2025-08-19 06:00:00+00,98,865,609,,,3,t
21533,2025-08-25 22:00:00+00,2025-08-26 06:00:00+00,98,865,609,,,3,t
21534,2025-09-01 22:00:00+00,2025-09-02 06:00:00+00,98,865,609,,,3,t
21535,2025-09-08 22:00:00+00,2025-09-09 06:00:00+00,98,865,609,,,3,t
21536,2025-09-15 22:00:00+00,2025-09-16 06:00:00+00,98,865,609,,,3,t
21537,2025-09-22 22:00:00+00,2025-09-23 06:00:00+00,98,865,609,,,3,t
21538,2025-09-29 22:00:00+00,2025-09-30 06:00:00+00,98,865,609,,,3,t
21539,2025-10-06 22:00:00+00,2025-10-07 06:00:00+00,98,865,609,,,3,t
21540,2025-10-13 22:00:00+00,2025-10-14 06:00:00+00,98,865,609,,,3,t
21541,2025-10-20 22:00:00+00,2025-10-21 06:00:00+00,98,865,609,,,3,t
21542,2025-10-27 22:00:00+00,2025-10-28 06:00:00+00,98,865,609,,,3,t
21543,2025-11-03 22:00:00+00,2025-11-04 06:00:00+00,98,865,609,,,3,t
21544,2025-11-10 22:00:00+00,2025-11-11 06:00:00+00,98,865,609,,,3,t
21545,2025-11-17 22:00:00+00,2025-11-18 06:00:00+00,98,865,609,,,3,t
21546,2025-11-24 22:00:00+00,2025-11-25 06:00:00+00,98,865,609,,,3,t
21547,2025-12-01 22:00:00+00,2025-12-02 06:00:00+00,98,865,609,,,3,t
21548,2025-12-08 22:00:00+00,2025-12-09 06:00:00+00,98,865,609,,,3,t
21549,2025-12-15 22:00:00+00,2025-12-16 06:00:00+00,98,865,609,,,3,t
21550,2025-12-22 22:00:00+00,2025-12-23 06:00:00+00,98,865,609,,,3,t
21551,2025-12-29 22:00:00+00,2025-12-30 06:00:00+00,98,865,609,,,3,t
21552,2026-01-05 22:00:00+00,2026-01-06 06:00:00+00,98,865,609,,,3,t
21553,2026-01-12 22:00:00+00,2026-01-13 06:00:00+00,98,865,609,,,3,t
21554,2026-01-19 22:00:00+00,2026-01-20 06:00:00+00,98,865,609,,,3,t
21555,2026-01-26 22:00:00+00,2026-01-27 06:00:00+00,98,865,609,,,3,t
21556,2026-02-02 22:00:00+00,2026-02-03 06:00:00+00,98,865,609,,,3,t
21557,2026-02-09 22:00:00+00,2026-02-10 06:00:00+00,98,865,609,,,3,t
21558,2026-02-16 22:00:00+00,2026-02-17 06:00:00+00,98,865,609,,,3,t
21559,2026-02-23 22:00:00+00,2026-02-24 06:00:00+00,98,865,609,,,3,t
21560,2026-03-02 22:00:00+00,2026-03-03 06:00:00+00,98,865,609,,,3,t
21561,2026-03-09 22:00:00+00,2026-03-10 06:00:00+00,98,865,609,,,3,t
21562,2026-03-16 22:00:00+00,2026-03-17 06:00:00+00,98,865,609,,,3,t
21563,2026-03-23 22:00:00+00,2026-03-24 06:00:00+00,98,865,609,,,3,t
21564,2026-03-30 22:00:00+00,2026-03-31 06:00:00+00,98,865,609,,,3,t
21565,2026-04-06 22:00:00+00,2026-04-07 06:00:00+00,98,865,609,,,3,t
21566,2026-04-13 22:00:00+00,2026-04-14 06:00:00+00,98,865,609,,,3,t
21567,2026-04-20 22:00:00+00,2026-04-21 06:00:00+00,98,865,609,,,3,t
21568,2026-04-27 22:00:00+00,2026-04-28 06:00:00+00,98,865,609,,,3,t
21569,2026-05-04 22:00:00+00,2026-05-05 06:00:00+00,98,865,609,,,3,t
21570,2026-05-11 22:00:00+00,2026-05-12 06:00:00+00,98,865,609,,,3,t
21571,2026-05-18 22:00:00+00,2026-05-19 06:00:00+00,98,865,609,,,3,t
21572,2026-05-25 22:00:00+00,2026-05-26 06:00:00+00,98,865,609,,,3,t
21573,2026-06-01 22:00:00+00,2026-06-02 06:00:00+00,98,865,609,,,3,t
21574,2026-06-08 22:00:00+00,2026-06-09 06:00:00+00,98,865,609,,,3,t
21575,2026-06-15 22:00:00+00,2026-06-16 06:00:00+00,98,865,609,,,3,t
21578,2025-07-24 22:00:00+00,2025-07-25 06:00:00+00,98,865,611,,,3,t
21583,2025-07-31 22:00:00+00,2025-08-01 06:00:00+00,98,865,611,,,3,t
21587,2025-08-07 22:00:00+00,2025-08-08 06:00:00+00,98,865,611,,,3,t
21590,2025-08-14 22:00:00+00,2025-08-15 06:00:00+00,98,865,611,,,3,t
21595,2025-08-21 22:00:00+00,2025-08-22 06:00:00+00,98,865,611,,,3,t
21599,2025-08-28 22:00:00+00,2025-08-29 06:00:00+00,98,865,611,,,3,t
21604,2025-09-04 22:00:00+00,2025-09-05 06:00:00+00,98,865,611,,,3,t
21609,2025-09-11 22:00:00+00,2025-09-12 06:00:00+00,98,865,611,,,3,t
21612,2025-09-18 22:00:00+00,2025-09-19 06:00:00+00,98,865,611,,,3,t
21616,2025-09-25 22:00:00+00,2025-09-26 06:00:00+00,98,865,611,,,3,t
21620,2025-10-02 22:00:00+00,2025-10-03 06:00:00+00,98,865,611,,,3,t
21624,2025-10-09 22:00:00+00,2025-10-10 06:00:00+00,98,865,611,,,3,t
21628,2025-10-16 22:00:00+00,2025-10-17 06:00:00+00,98,865,611,,,3,t
21632,2025-10-23 22:00:00+00,2025-10-24 06:00:00+00,98,865,611,,,3,t
21636,2025-10-30 22:00:00+00,2025-10-31 06:00:00+00,98,865,611,,,3,t
21640,2025-11-06 22:00:00+00,2025-11-07 06:00:00+00,98,865,611,,,3,t
21646,2025-11-13 22:00:00+00,2025-11-14 06:00:00+00,98,865,611,,,3,t
21650,2025-11-20 22:00:00+00,2025-11-21 06:00:00+00,98,865,611,,,3,t
21654,2025-11-27 22:00:00+00,2025-11-28 06:00:00+00,98,865,611,,,3,t
21660,2025-12-04 22:00:00+00,2025-12-05 06:00:00+00,98,865,611,,,3,t
21664,2025-12-11 22:00:00+00,2025-12-12 06:00:00+00,98,865,611,,,3,t
21668,2025-12-18 22:00:00+00,2025-12-19 06:00:00+00,98,865,611,,,3,t
21671,2025-12-25 22:00:00+00,2025-12-26 06:00:00+00,98,865,611,,,3,t
21674,2026-01-01 22:00:00+00,2026-01-02 06:00:00+00,98,865,611,,,3,t
21678,2026-01-08 22:00:00+00,2026-01-09 06:00:00+00,98,865,611,,,3,t
21680,2026-01-15 22:00:00+00,2026-01-16 06:00:00+00,98,865,611,,,3,t
21685,2026-01-22 22:00:00+00,2026-01-23 06:00:00+00,98,865,611,,,3,t
21689,2026-01-29 22:00:00+00,2026-01-30 06:00:00+00,98,865,611,,,3,t
21694,2026-02-05 22:00:00+00,2026-02-06 06:00:00+00,98,865,611,,,3,t
21698,2026-02-12 22:00:00+00,2026-02-13 06:00:00+00,98,865,611,,,3,t
21702,2026-02-19 22:00:00+00,2026-02-20 06:00:00+00,98,865,611,,,3,t
21706,2026-02-26 22:00:00+00,2026-02-27 06:00:00+00,98,865,611,,,3,t
21710,2026-03-05 22:00:00+00,2026-03-06 06:00:00+00,98,865,611,,,3,t
21715,2026-03-12 22:00:00+00,2026-03-13 06:00:00+00,98,865,611,,,3,t
21718,2026-03-19 22:00:00+00,2026-03-20 06:00:00+00,98,865,611,,,3,t
21722,2026-03-26 22:00:00+00,2026-03-27 06:00:00+00,98,865,611,,,3,t
21726,2026-04-02 22:00:00+00,2026-04-03 06:00:00+00,98,865,611,,,3,t
21730,2026-04-09 22:00:00+00,2026-04-10 06:00:00+00,98,865,611,,,3,t
21734,2026-04-16 22:00:00+00,2026-04-17 06:00:00+00,98,865,611,,,3,t
21738,2026-04-23 22:00:00+00,2026-04-24 06:00:00+00,98,865,611,,,3,t
21742,2026-04-30 22:00:00+00,2026-05-01 06:00:00+00,98,865,611,,,3,t
21746,2026-05-07 22:00:00+00,2026-05-08 06:00:00+00,98,865,611,,,3,t
21750,2026-05-14 22:00:00+00,2026-05-15 06:00:00+00,98,865,611,,,3,t
21754,2026-05-21 22:00:00+00,2026-05-22 06:00:00+00,98,865,611,,,3,t
21759,2026-05-28 22:00:00+00,2026-05-29 06:00:00+00,98,865,611,,,3,t
21762,2026-06-04 22:00:00+00,2026-06-05 06:00:00+00,98,865,611,,,3,t
21764,2026-06-11 22:00:00+00,2026-06-12 06:00:00+00,98,865,611,,,3,t
24840,2026-08-22 15:30:00+00,2026-08-22 23:30:00+00,95,902,732,,,3,t
24841,2026-08-29 15:30:00+00,2026-08-29 23:30:00+00,95,902,732,,,3,t
21576,2025-07-22 22:00:00+00,2025-07-23 06:00:00+00,98,865,610,,,3,t
21577,2025-07-29 22:00:00+00,2025-07-30 06:00:00+00,98,865,610,,,3,t
21579,2025-08-05 22:00:00+00,2025-08-06 06:00:00+00,98,865,610,,,3,t
21582,2025-08-12 22:00:00+00,2025-08-13 06:00:00+00,98,865,610,,,3,t
21589,2025-08-19 22:00:00+00,2025-08-20 06:00:00+00,98,865,610,,,3,t
21592,2025-08-26 22:00:00+00,2025-08-27 06:00:00+00,98,865,610,,,3,t
21596,2025-09-02 22:00:00+00,2025-09-03 06:00:00+00,98,865,610,,,3,t
21601,2025-09-09 22:00:00+00,2025-09-10 06:00:00+00,98,865,610,,,3,t
21603,2025-09-16 22:00:00+00,2025-09-17 06:00:00+00,98,865,610,,,3,t
21607,2025-09-23 22:00:00+00,2025-09-24 06:00:00+00,98,865,610,,,3,t
21611,2025-09-30 22:00:00+00,2025-10-01 06:00:00+00,98,865,610,,,3,t
21615,2025-10-07 22:00:00+00,2025-10-08 06:00:00+00,98,865,610,,,3,t
21619,2025-10-14 22:00:00+00,2025-10-15 06:00:00+00,98,865,610,,,3,t
21623,2025-10-21 22:00:00+00,2025-10-22 06:00:00+00,98,865,610,,,3,t
21627,2025-10-28 22:00:00+00,2025-10-29 06:00:00+00,98,865,610,,,3,t
21631,2025-11-04 22:00:00+00,2025-11-05 06:00:00+00,98,865,610,,,3,t
21635,2025-11-11 22:00:00+00,2025-11-12 06:00:00+00,98,865,610,,,3,t
21639,2025-11-18 22:00:00+00,2025-11-19 06:00:00+00,98,865,610,,,3,t
21643,2025-11-25 22:00:00+00,2025-11-26 06:00:00+00,98,865,610,,,3,t
21647,2025-12-02 22:00:00+00,2025-12-03 06:00:00+00,98,865,610,,,3,t
21648,2025-12-09 22:00:00+00,2025-12-10 06:00:00+00,98,865,610,,,3,t
21653,2025-12-16 22:00:00+00,2025-12-17 06:00:00+00,98,865,610,,,3,t
21657,2025-12-23 22:00:00+00,2025-12-24 06:00:00+00,98,865,610,,,3,t
21661,2025-12-30 22:00:00+00,2025-12-31 06:00:00+00,98,865,610,,,3,t
21665,2026-01-06 22:00:00+00,2026-01-07 06:00:00+00,98,865,610,,,3,t
21670,2026-01-13 22:00:00+00,2026-01-14 06:00:00+00,98,865,610,,,3,t
21673,2026-01-20 22:00:00+00,2026-01-21 06:00:00+00,98,865,610,,,3,t
21677,2026-01-27 22:00:00+00,2026-01-28 06:00:00+00,98,865,610,,,3,t
21679,2026-02-03 22:00:00+00,2026-02-04 06:00:00+00,98,865,610,,,3,t
21686,2026-02-10 22:00:00+00,2026-02-11 06:00:00+00,98,865,610,,,3,t
21690,2026-02-17 22:00:00+00,2026-02-18 06:00:00+00,98,865,610,,,3,t
21693,2026-02-24 22:00:00+00,2026-02-25 06:00:00+00,98,865,610,,,3,t
21697,2026-03-03 22:00:00+00,2026-03-04 06:00:00+00,98,865,610,,,3,t
21701,2026-03-10 22:00:00+00,2026-03-11 06:00:00+00,98,865,610,,,3,t
21705,2026-03-17 22:00:00+00,2026-03-18 06:00:00+00,98,865,610,,,3,t
21708,2026-03-24 22:00:00+00,2026-03-25 06:00:00+00,98,865,610,,,3,t
21713,2026-03-31 22:00:00+00,2026-04-01 06:00:00+00,98,865,610,,,3,t
21717,2026-04-07 22:00:00+00,2026-04-08 06:00:00+00,98,865,610,,,3,t
21721,2026-04-14 22:00:00+00,2026-04-15 06:00:00+00,98,865,610,,,3,t
21725,2026-04-21 22:00:00+00,2026-04-22 06:00:00+00,98,865,610,,,3,t
21729,2026-04-28 22:00:00+00,2026-04-29 06:00:00+00,98,865,610,,,3,t
21733,2026-05-05 22:00:00+00,2026-05-06 06:00:00+00,98,865,610,,,3,t
21737,2026-05-12 22:00:00+00,2026-05-13 06:00:00+00,98,865,610,,,3,t
21741,2026-05-19 22:00:00+00,2026-05-20 06:00:00+00,98,865,610,,,3,t
21745,2026-05-26 22:00:00+00,2026-05-27 06:00:00+00,98,865,610,,,3,t
21749,2026-06-02 22:00:00+00,2026-06-03 06:00:00+00,98,865,610,,,3,t
21753,2026-06-09 22:00:00+00,2026-06-10 06:00:00+00,98,865,610,,,3,t
21757,2026-06-16 22:00:00+00,2026-06-17 06:00:00+00,98,865,610,,,3,t
24850,2025-09-16 07:00:00+00,2025-09-16 09:00:00+00,95,840,734,,,3,t
24854,2025-09-23 07:00:00+00,2025-09-23 09:00:00+00,95,840,734,,,3,t
24856,2025-09-30 07:00:00+00,2025-09-30 09:00:00+00,95,840,734,,,3,t
24858,2025-10-07 07:00:00+00,2025-10-07 09:00:00+00,95,840,734,,,3,t
24860,2025-10-14 07:00:00+00,2025-10-14 09:00:00+00,95,840,734,,,3,t
24861,2025-10-21 07:00:00+00,2025-10-21 09:00:00+00,95,840,734,,,3,t
24863,2025-10-28 07:00:00+00,2025-10-28 09:00:00+00,95,840,734,,,3,t
24866,2025-11-04 07:00:00+00,2025-11-04 09:00:00+00,95,840,734,,,3,t
24868,2025-11-11 07:00:00+00,2025-11-11 09:00:00+00,95,840,734,,,3,t
24870,2025-11-18 07:00:00+00,2025-11-18 09:00:00+00,95,840,734,,,3,t
24872,2025-11-25 07:00:00+00,2025-11-25 09:00:00+00,95,840,734,,,3,t
